"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
1990,0.00717569820703077,0.000502214731837995,0.0103042360201643,0.044287063110249,0.00708805081700442,0.015367900033832,0.00984291266864311,0.00793634790286485,0.0107405399566296,0.0118995740633114,0.027503073938503,0.0509006191786953,0.0105898994220772,0.0128157716485517,0.00417589864923208,0.00925175943901635,0.015420426699269,0.0217091321957476,0.0104043964381628,0.00847632366115294,0.00545228842406295,0.00673048963026179,0.0206693729620037,0.015283362477296,0.0331771586364264,0.0137008242971438,0.0288733807098615,0.00935826629029924,0.0455062542647999,0.0390041601384363,0.019717753450946,0.0101242972063415,0.0393493303204582,0.0104276448028069,0.0226954406540548,0.015972113279027,0.0188301095387037,0.0238551900950364,0.0248712688072546,0.0129275963480144,0.0166116575384532,0.0103571676354863,0.0128887819561103,0.00378643735090281,0.0226565616749983,0.0115147592894831,0.0122420385484928,0.020851346954202,0.00321671876944032,0.0130913804183617,0.0103474171591798,0.00349916268047727,0.0652689421062496,0.00127276211961661,0.0279145391498489,0.000357619920306737,0.0330911728821129,0.00371473822235687,0.0121448079664284,0.00225384654228169
1991,0.00881833412436446,0.000431605054463788,0.0240068865454711,0.0450702905434922,0.00852017337739986,0.0155226005803996,0.00332530556942846,0.0133635335742575,0.0131071474251618,0.017876798384304,0.0304130451533552,0.0468012253892817,0.0112925732270534,0.0167828656380575,0.00890788691659299,0.00627902247729437,0.0171027253681742,0.0145438529175586,0.00791995305038133,0.0141997855451999,0.00329475553644284,0.010330613952621,0.0246928906881523,0.00751669652370637,0.0349958483005131,0.0156313540911532,0.00427400930488395,0.00671829371278837,0.049604901273232,0.0522476681823847,0.00854032832363614,0.00384772476544832,0.0232222846705282,0.00700972119690588,0.018897727400656,0.0215685436219792,0.0241096821797426,0.0195491967916777,0.0463727634090394,0.0161447190076104,0.0168840276802899,0.0102529825379627,0.0059217628880915,0.0105366849659519,0.0224927121279601,0.0169417663493855,0.00689118221536862,0.0211688767950653,0.0078731107500051,0.0166714428568442,0.0144391173563686,0.00418552500954736,0.0551042232049528,0.0031428980094116,0.0247791576930119,0.00127422615796467,0.0213426874746166,0.00314733535134744,0.01171109296683,0.00238385381423048
1992,0.00953699458230859,0.000644794888906419,0.0157990180988305,0.0344520491979543,0.0052024980216109,0.0226225501675431,0.0138055843824639,0.00199535800688818,0.00799060262212319,0.00757660280572922,0.0168516940959962,0.0195241475786911,0.0137759204434146,0.0149246978344131,0.00677779554047346,0.00536414313857431,0.0128219258415604,0.0137729966489812,0.0171649449792833,0.0169303396187622,0.00798947767912823,0.0121557457870116,0.0248490782677298,0.00876325713445627,0.0296191462668095,0.0172940150336505,0.0101413468200794,0.019462366151966,0.08036651407412,0.0288275477421629,0.01853427296333,0.0105821691516711,0.0367195878134734,0.00988518788870378,0.0196755491283699,0.0136998080895132,0.0381660803519265,0.0440262514393473,0.0244932553895345,0.0273630091498477,0.0138668233721133,0.0214652199193323,0.00992322476978269,0.00911868176796162,0.0153458352482795,0.0163512870817831,0.0118787518072094,0.0195565027808596,0.00789802375703553,0.0148196546986663,0.0107101258493409,0.00834135344490324,0.0313235673135664,0.0018989356301863,0.0324393131040576,0.000327534063056176,0.0231912025642808,0.00111043575326118,0.00778795738384446,0.0024972448731399
1993,0.00494584700187559,0.000417468538888627,0.0119824618567098,0.0380736218700371,0.00730488542895021,0.0289075726333588,0.00445470703423524,0.00238402301204802,0.00891836801114928,0.0119060718803392,0.0290924603203784,0.0503333615860662,0.0209950934843359,0.0113221022210373,0.00403126226325338,0.00627983963403995,0.0316070495478822,0.016669213600566,0.0259007171113447,0.0134100467161431,0.00374474759302932,0.010269187130902,0.0230809992928896,0.0161151106429894,0.0399585360460927,0.0156097994080236,0.00470580276838437,0.0218216325333766,0.0489531472308292,0.0364927640381413,0.0112851371148783,0.00529396898673302,0.0269183584578047,0.00731870974726685,0.0207903469851695,0.0100946414530536,0.0210395052385697,0.0205338270764545,0.022823084930036,0.0275809129101951,0.012678951557846,0.0187372484181023,0.00561373310193644,0.0250080450319209,0.0263201991542413,0.0150072641415582,0.0139613007562846,0.0209044901630009,0.00977414879396275,0.0116326891193018,0.0121361774038936,0.00590547818992254,0.0313970004703192,0.00130612024104135,0.0314677166956824,0.000304878672525084,0.0249229197555621,0.00256429064261909,0.0046397387888652,0.00235121556395621
1994,0.00616463995388627,0.000421452330347427,0.0249578575704928,0.0258019600367997,0.00839435194656314,0.0280009624394098,0.0114454423097243,0.00566246178010774,0.0163722816445742,0.0134219317956226,0.0434717363741817,0.0147005678004355,0.0133326345768155,0.010029313535369,0.00821142025074311,0.0125002989940331,0.0258894068000781,0.0179518208691913,0.00411657982544235,0.0154160948808759,0.0010090942323411,0.0106037003719652,0.0125506377950038,0.007887876113143,0.0690431916943139,0.010500200527989,0.00686285709334741,0.0212234904823535,0.0516023957651503,0.0468761640262218,0.014133513486655,0.00352166433471367,0.0339485449671269,0.0110567053429621,0.0202542864133038,0.00620072013562556,0.0239519076731035,0.0241638811434932,0.0248838680528742,0.0199155057846452,0.00852517893281702,0.0201958536900494,0.0115894977452938,0.0144443683882425,0.0203183318930262,0.0175015764113027,0.0119638870712479,0.0155312912316463,0.00951408655054616,0.0203708310503636,0.0105562360517801,0.00713982047642892,0.0445553016930802,0.00356233742032733,0.0262297471818373,0.000619325939239431,0.016067353776883,0.00338554983617612,0.00931094217096615,0.00216506133771996
1995,0.018452685285391,0.000563317465038968,0.0140510684535794,0.0347840381092401,0.00791545924114354,0.029966351482209,0.00568345839476834,0.00455403921808267,0.00899924669871721,0.014527939220572,0.0391046093694497,0.0296894881320348,0.0117795531986963,0.0142476144472175,0.0041462832319445,0.0116768035829463,0.0181625927568782,0.0147750544362047,0.0102262269107664,0.0159552875886546,0.00158829236744699,0.0143676285050906,0.0146324573389993,0.0169468514344926,0.0429480779639187,0.00688495797435704,0.010939660680459,0.00730272884640286,0.0489329955043295,0.0451027397183284,0.00985819328008186,0.00325984950284632,0.0328008698442797,0.00685530346553558,0.0140892836005197,0.0105780255891755,0.0568397597875926,0.0380180324007192,0.0185544097392158,0.0193386956658413,0.0131330160248321,0.0242634424267573,0.00955425302476271,0.0089351434175666,0.0165099475964169,0.0155929941902303,0.00589412406291972,0.0100327212185011,0.00602927441900081,0.023275994187981,0.00977548414165804,0.00547473662137602,0.0383231894007942,0.00124933285193904,0.0268920090921401,0.00038380992780596,0.0389467384453733,0.00205975301668014,0.0115796452093407,0.00299446029075614
1996,0.00965984126389674,0.00039170104631835,0.019818249230504,0.0390139453551915,0.00480406921161789,0.0385738135256617,0.0113537602547345,0.00446694663188909,0.00915438042122307,0.0128165805915925,0.015402925858586,0.0183046674207947,0.00604469130570649,0.010630016366082,0.00396935877895868,0.0115181642434455,0.0197527980084164,0.00813893981636003,0.00474857530234068,0.0229702444183464,0.00602958881241598,0.0094960812926656,0.0202966108434592,0.00781904776782001,0.0391252235116877,0.0142905323572523,0.00958946858096192,0.00824412181852134,0.0661320227907334,0.0209007053566493,0.006163913449751,0.00419631430376661,0.0314616156167703,0.0114599861711487,0.0267865460226849,0.0347113975840645,0.0530980263949471,0.0436462555268651,0.0149590280912099,0.0322338275526842,0.0117063185916364,0.0177611400383248,0.00607003476076356,0.00744488767165269,0.0176571964533788,0.0271288525713102,0.0120350744102404,0.0113972871828173,0.00773066936793192,0.0170823261347077,0.0122332574515657,0.0085155276237837,0.0334711041155988,0.00248412703741737,0.036352274870687,0.000286928937180073,0.0290359517595816,0.0019669020428988,0.00490172327013438,0.00256443281066361
1997,0.00949849959059669,0.000493236317079038,0.0130585304636468,0.0358616281786235,0.00484442353606494,0.040852058929065,0.00791483930284229,0.00288262838656384,0.00869690152077052,0.00912147957127199,0.0341544464786824,0.0251961288119744,0.0119806356574507,0.00886808181813378,0.002957330147756,0.00973495036390251,0.0180710405894429,0.0168248171267092,0.011033875417487,0.0173222570095121,0.00143795489078284,0.0101716962764287,0.0223923128013019,0.0114165379751576,0.0772670212635865,0.0176639333584209,0.0170198531384037,0.0126931293656115,0.0584916950210066,0.027069905957821,0.0121104072739572,0.0026324043208723,0.0377843119871757,0.00667807753348237,0.0139904330954091,0.011071169360184,0.0337827219356907,0.0227031667974525,0.0150929861219185,0.0259371669749193,0.0105054099664149,0.019004412593922,0.0113364656688297,0.0120921696812828,0.0231738957848758,0.00843777677298157,0.00721924880820659,0.0126100408503986,0.00662941987168594,0.0173515965176567,0.00604344668677536,0.0079547982519747,0.0378645568792105,0.00584303118785936,0.0344771558929809,0.00101027185658089,0.0260602202310185,0.00198227421233254,0.0211404328393786,0.00248870077847539
1998,0.0117498696404283,0.000744969307783181,0.0119448409785263,0.0368893242179185,0.0045290564589548,0.0327506837650966,0.0104964426875167,0.00652102455978624,0.0153165477956231,0.00908396081450665,0.0269159887076126,0.0158634314982405,0.0175424508655984,0.0121899223992831,0.0017184889539679,0.0099714828809082,0.020844028315555,0.0130990259923434,0.00731609400427573,0.0178315975258172,0.000772529247218377,0.0132139018329881,0.0204477003382741,0.0108174748166927,0.0600631231432605,0.00813062078509521,0.00909633172409254,0.014325309678632,0.0560729662768421,0.0395254406192634,0.0173770671993539,0.00357662012851199,0.0372335698311324,0.0119973496470428,0.0236851533041969,0.0138616634814745,0.0350498555357663,0.0458231829820586,0.0134660299630683,0.0189120397198048,0.0153453864292175,0.0199111406492456,0.00830087618784525,0.00458202139330652,0.0173452993126227,0.0113671417690782,0.00722879701229509,0.0168608124671314,0.00851863519547998,0.0190149575431692,0.00792775159481584,0.00818858530390647,0.0333500776349637,0.00926484254505445,0.0330994079917655,0.000469412629528332,0.0269000862145934,0.00186913036940749,0.0111893170476889,0.00249915908437257
1999,0.01227138839067,0.00067022844266577,0.0222451201390116,0.0372490371843749,0.004784421495862,0.0295920262854481,0.00921968836730439,0.00468154609622953,0.00802505952783862,0.0086944135085603,0.0332381588984004,0.0151235728951289,0.0116756105258161,0.0107598310270802,0.00248572158426431,0.00828688259175573,0.017878398868896,0.0139651339111629,0.0136254290220272,0.0204698129310513,0.00875074297854057,0.0138003134795433,0.0193602437886989,0.011260283712114,0.0501852330302933,0.0066906445701684,0.017155291166137,0.011914923681123,0.056093642248399,0.02808048219639,0.00647109370370832,0.00409070589997291,0.0408632461991338,0.0177278608489111,0.0196047721419639,0.00936077142486001,0.0407488902464787,0.0402759952013834,0.00964861103209293,0.0189698196823253,0.0144370259881484,0.017742977389084,0.00709098241378555,0.00791853175097857,0.0173116991240572,0.0157802937052124,0.013963679338749,0.0153446663866687,0.00649095646012923,0.018350708993473,0.0112859771116566,0.00558410485081074,0.0263770083086106,0.021535286465122,0.0395912725192945,0.000364471726499996,0.0276896871965726,0.00224618116623356,0.0122584172603682,0.00264102291875903
2000,0.0145759638772452,0.000583716306314868,0.0149698588701598,0.0322876205300916,0.00862584114396257,0.0252634551065795,0.00571998199699318,0.0026646972361192,0.00849677516341582,0.012743826765752,0.0366222248976278,0.0231322910645424,0.0140282738931176,0.00743367356894696,0.00328346763847843,0.0153988264016204,0.0155200025507758,0.0159576658064533,0.0204372543869362,0.0134158572598078,0.00609528982633613,0.0134351527845374,0.0213248232400686,0.00731114931774574,0.028795427953276,0.0127182809932744,0.0163020898771884,0.0223141070434771,0.0589332068073748,0.0242483904947727,0.010544638027898,0.00512509122316101,0.0292411051151401,0.0118427223995721,0.0146629303212447,0.0187794436717976,0.0403323073808911,0.0163192898078855,0.0112246145357606,0.0387337945148685,0.00868885652177348,0.0163858731018527,0.0109925330630941,0.0174325145189207,0.0173229301308942,0.0139582711210379,0.0277026940953602,0.0145604550512341,0.00974381641991727,0.0185031634181131,0.00987319055803846,0.00594563013036294,0.0313670233496035,0.0172133881966685,0.041589039068359,0.000556411215468876,0.0272574245731489,0.00298957968511415,0.00584273732480794,0.00262933865501888
2001,0.0101558497493314,0.000618191862661369,0.00865353885005451,0.0329657611338198,0.00663820648242682,0.01344093114973,0.00993849104148791,0.0025746586680508,0.0162661551820445,0.0269621129183236,0.0331723055195906,0.0179973975411334,0.0125035741533873,0.0130564220955487,0.00315651941501906,0.00792360624471797,0.0226383761713414,0.00878247805866795,0.0127097093537103,0.0153887141056352,0.00414918340729635,0.00860467870989656,0.0167730373820948,0.00866047512650499,0.0413387717218099,0.0106701129362161,0.0218517372243731,0.0190919873665666,0.0588451230067467,0.0240822655188131,0.00662197201808554,0.00414250248468939,0.0297551560265875,0.0140784200184724,0.0201321713685007,0.00726665339395639,0.0328758957462167,0.0411820547658625,0.0143365182591089,0.0147523739144888,0.00950331026562952,0.0178021691444774,0.0120909036290417,0.0127282462066764,0.0194272488828925,0.0205979185933743,0.0488182579915421,0.0265797313590266,0.00527490310366251,0.0201925201277124,0.00629286820756622,0.00478854753038689,0.0425893950790283,0.00699330217985753,0.0333570349522309,0.00146026124635185,0.0216211587981493,0.00285181419522724,0.00989551014836495,0.00238080826583169
2002,0.00846713983572726,0.000532068542676935,0.0197303252426969,0.0402455881063781,0.00486088669394022,0.0255517777020808,0.00391234298030669,0.00510535494578062,0.0127825841237019,0.0174794369625388,0.0343177252291563,0.0147290443956155,0.0147341688390904,0.00510513369847697,0.00399467252995171,0.00596527420531573,0.0261171070081703,0.0101338824856473,0.0273699999748699,0.0148768822234373,0.00121245244274426,0.0114142064872024,0.0210817904626344,0.0123762402302163,0.0510127516466373,0.019616455168918,0.0169025668942853,0.0236929768293112,0.0697463879898662,0.0186961083715868,0.005902733006014,0.00504668579746863,0.0282525570103803,0.00796630906421251,0.018467543467108,0.01258991002827,0.0411747265262363,0.0409727845671449,0.0142952421015374,0.0138236693823501,0.0134032338926518,0.0190476640619042,0.00732394748460135,0.0067351910606444,0.0242317645808186,0.0118810004212853,0.0208975810184559,0.0169649059217632,0.007261402920332,0.0192927513061726,0.00814777351101609,0.00329406095558843,0.0273101846274652,0.00276797438638643,0.036298882399751,0.000325064690143177,0.0339539240931904,0.00135719025732883,0.00702385127888217,0.00222615793193495
2003,0.00854103549502959,0.000424436577168944,0.00742278572264388,0.026519168851802,0.00755701755500067,0.021110977298637,0.0098802424805849,0.0103146590070467,0.00574462643380457,0.0112548650749787,0.0313608743956718,0.0416054683592501,0.00718983916173463,0.0221516608070513,0.0033487822847319,0.0257414540039246,0.0255101683193765,0.00891245164567602,0.0103603910210455,0.0101928692033967,0.00463441326868368,0.0107638435173637,0.0262856077032474,0.0120464323405929,0.0434054222343731,0.0217504897026874,0.00593453841197727,0.0145241159561334,0.0545026729440697,0.0255157824318572,0.00820970187846989,0.00498990868274393,0.0334778273901275,0.0167652992130205,0.0104333706057179,0.0256733683209515,0.0343061294733536,0.0231816817884942,0.0295495365341837,0.0228065595181749,0.0128941740987431,0.0161314734858951,0.0167178524338314,0.0109209667527066,0.0192709821440174,0.0153907251458927,0.00714000682796031,0.0178967997338709,0.00799466324916278,0.018763626586896,0.0102901467527995,0.0126142669393989,0.0218929869242927,0.0103150384851463,0.0398691465683944,0.0034360214715986,0.0248439461594658,0.00220099256567537,0.00501833913698042,0.00249736892249235
2004,0.00771070879810272,0.000542607476245676,0.0183639368401654,0.0273560152748842,0.00415414120864406,0.0173705594514227,0.0236705264679822,0.00723028711839454,0.0106969521300532,0.00686260631296087,0.0250874048200957,0.0264023178930079,0.00900017966025963,0.0119519096880563,0.00702744460873005,0.0192425077585702,0.0166941413294791,0.00919216833878964,0.0152550652232193,0.00787945619785804,0.00538347423170088,0.00896632975179452,0.0155211682343465,0.0118956522095518,0.0413399154438455,0.0244224025399578,0.029225293310567,0.0188494196359477,0.0661964181221179,0.0165166147729355,0.00739292226672131,0.00542631638147793,0.058274124362944,0.0109895260274945,0.0233403345770044,0.013869235430945,0.0210861062173569,0.0293119926222763,0.0102800198371653,0.0211022784368289,0.0118810679599501,0.0131169646407271,0.0135726464380315,0.00783509428503244,0.0164815147052377,0.0305876525274039,0.00794277182844135,0.0142600171056217,0.00878629859883371,0.022223640817576,0.00671558142628026,0.00772461588071961,0.0432093713529763,0.0068916241229296,0.0319192670267245,0.00352046651337764,0.028613302602922,0.002298961231956,0.00902331000717572,0.00231534991818191
