"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
2007,0.00279388317080477,0.000397009629624927,0.0615329017732943,0.0131397423514698,0.0137481490891929,0.0571494774591363,0.0057297893594319,0.0289948768254715,0.0198082506327079,0.00325436099218819,0.0108225124622773,0.048622420457072,0.0073575241338791,0.0271153986746244,0.00520018286700797,0.0323139201382664,0.0186473381964752,0.00738251389310129,0.0130559644690196,0.0835584753689895,0.00487029687777534,0.0863797074451729,0.0152707420890352,0.0419340578368811,0.0119993628532656,0.0291118029154752,0.0214320311556291,0.0342203366933346,0.0279301186289532,0.0552179761697109,0.0035307567635362,0.049694310521469,0.00305135597937699,0.0409586422451014,0.00881356958980296,0.0169979655392324,0.0357588532674798,0.033899210225558,0.0108902322005161,0.00741397905865886
2008,0.00292609762086643,0.000454667857435776,0.215695293184425,0.0125865900881723,0.0221573273384322,0.015926020491613,0.00264133086316034,0.080525278931362,0.00644415496934814,0.00489669042879239,0.00420921472005234,0.0389355019330247,0.0057930799062243,0.0271821058085143,0.00209928089531271,0.0237862202824794,0.0123172340758721,0.00440838982723653,0.0131344691493028,0.00966273210751804,0.0331385331076168,0.0856675217832053,0.0201092457960695,0.0549894562214317,0.027239727736336,0.0146670126025058,0.0124065410884662,0.0230305787085849,0.0287333417536914,0.0204418318546906,0.00567485780667688,0.0438632039576269,0.00138679923450882,0.0312762247396449,0.0145798393500199,0.0256426847210724,0.0221778092468365,0.00750107782828249,0.00952514534182377,0.012166886641764
2009,0.00362223052764575,0.000458578020766004,0.361480582333814,0.00811662252246566,0.00987965711522353,0.00912142743221441,0.00269281051141765,0.0623938364463514,0.00880443169139486,0.0014139115438964,0.0101068598339746,0.00895960453918924,0.0060710041639258,0.0122266759121443,0.00185570141538846,0.0343553449144316,0.0131894542876518,0.00608682691447449,0.010219935461332,0.0195198650759089,0.0297898821981913,0.0664821144432503,0.00394370331879178,0.0375088649018036,0.0115183456687744,0.00340315601068715,0.0119881325616171,0.0108025718581966,0.0176887765548091,0.0465031516880567,0.00232146309353419,0.0568583643468927,0.00182321295883181,0.03158739430245,0.0332466678761636,0.011039775294308,0.0110504877319852,0.00528211759872922,0.0105560052903094,0.00603045163900678
2010,0.00764696879283226,0.000458887461163264,0.189483675098703,0.0266198108657694,0.0227441943413545,0.00668293417029238,0.00462101859004973,0.0129855107341539,0.0312355235456545,0.00526510367238634,0.00928989715292214,0.0538918249173369,0.00523340769959223,0.0241069565072815,0.0024102837332581,0.0436853066990235,0.0107388097425181,0.00310039138045499,0.0122170894236317,0.0190454268205691,0.00732575517201057,0.105188880221442,0.0144809670124203,0.0352449919344216,0.032964308337174,0.00685025961817212,0.0126455458494064,0.022202185343626,0.0160309430117106,0.00669264990757151,0.00170614243041037,0.0492113830216482,0.00267211024696978,0.0514222243432438,0.0347891630043248,0.0373485861614309,0.0354893559377702,0.00751098041944402,0.0144653453191868,0.0142952013586683
2011,0.00331681654348351,0.000379012192485051,0.0520367648923088,0.0124173061720008,0.0987960833935683,0.0109439720659114,0.00541321421264622,0.00479049883253191,0.00640135632511685,0.00474290810884072,0.016584713569908,0.0648568655074277,0.00790794680614572,0.0157729270911126,0.00269686307623226,0.0363068553018936,0.00763946594069952,0.00496237632640699,0.00804201334646281,0.0288564743034475,0.00837068267057274,0.126312230971701,0.00966999367772529,0.0429615134021694,0.0463168219770871,0.0167198299958684,0.0249909989481428,0.0162495429649986,0.0418069969937725,0.0106447634371383,0.00333107727440326,0.035071170625078,0.00609015025901815,0.0278327156235501,0.00617405453989378,0.0827467051511008,0.0562955471919986,0.0247243525423819,0.00984801652330473,0.0109784012214643
2012,0.00326110211437871,0.000395295570674966,0.235588287781429,0.0118213754270389,0.0571473364814285,0.0115726514772021,0.00393723099690221,0.00649583586967517,0.0201069799845959,0.00212665749524049,0.00480202669060293,0.075813418058449,0.00346267310667581,0.00967070511068171,0.00240399725906599,0.0139756721506235,0.00627159822287336,0.00551292115683603,0.00915243456856828,0.0155598250174978,0.00899677010198024,0.0870526748333465,0.00904436931200229,0.0292950819993177,0.0455153727759843,0.00569028893554004,0.0155693154657926,0.0124123314194385,0.0366117313595822,0.00342841117191438,0.00223933527215949,0.0499327656118653,0.00327797234348047,0.0302000084029948,0.0149311012768107,0.0643296533054218,0.0555890440567681,0.00531627478667367,0.00981400711299399,0.011675465915493
2013,0.00333739101921773,0.000336856313808378,0.237722956990671,0.00923222955816342,0.0539757747423646,0.0266363715767431,0.00421015051507063,0.00613081643710774,0.00379429534710517,0.00283709351693506,0.00670598034951837,0.0198768513553278,0.00653266343798844,0.00853340043965851,0.005507251419471,0.0155021631004501,0.016094919723009,0.00740916665778963,0.00972626264934016,0.018003630725291,0.00971385669885578,0.115659418619561,0.00849612983740611,0.0530270624021382,0.0465454271038177,0.0172500442682315,0.0189536506766932,0.017421447110483,0.034637867523193,0.0120011189886915,0.00304596712316215,0.0303619851357052,0.00180377396333322,0.0372357396683361,0.00584383440519115,0.0405297429459968,0.0548640155111089,0.00990635342588665,0.0132909076611246,0.00730543105605403
2014,0.00553410331625913,0.000404918366421762,0.139863428262456,0.011586777634552,0.0321363340387811,0.0789046326460769,0.00298592424424621,0.00542604767776705,0.0055080167689683,0.00486884667998226,0.00293833564291746,0.0112873675047937,0.00703957511908095,0.0105899276622607,0.00709169196478569,0.0239773414274358,0.012719773364113,0.00391515204817775,0.0126455778766859,0.0135190888096873,0.0162419966986032,0.135234127652598,0.0106564791603304,0.0637566727849434,0.0418706801343958,0.0104469505670076,0.0195093284112486,0.0281318205439579,0.0426794358819102,0.00622290342160737,0.00529012562438861,0.0308144979535467,0.00266577959251543,0.0247853442175054,0.0083918412798379,0.0706678132608358,0.0589900403077127,0.00654477356416781,0.0127155335413928,0.0114409943460456
2015,0.00309990322436569,0.00048262981663651,0.115409638632571,0.0083864265783303,0.0259710827528672,0.0303176499118956,0.0156797454115994,0.0148875434219803,0.00536126319941249,0.00526620770526654,0.0108417379080865,0.0201564074189416,0.0137284940538304,0.0134244721473019,0.00491277832848514,0.0114700183700943,0.0255058620232257,0.0119155549269734,0.018215479449873,0.0301858081138962,0.00966594455802538,0.0811420609814894,0.0101391811413589,0.0921761154769377,0.0236546597783799,0.0331791175322031,0.0232037195710556,0.055072257952061,0.0357196718642946,0.00424493578947102,0.0137410326687027,0.0457273598907818,0.00263552596282826,0.0476772746821919,0.00944147139201324,0.0535173324530926,0.0376417427202827,0.0134739646708138,0.0161998238984331,0.00652810361994991
2016,0.00294873981899715,0.000428493596380051,0.209594706307979,0.011271202243703,0.0157511700722914,0.0397174430772719,0.0103448013793954,0.00776155832313081,0.00799413257843582,0.00993805456791667,0.00457319182373631,0.0107816553395985,0.00771500494878654,0.0138048446789717,0.00208387911097815,0.0102715176948863,0.0166630618107973,0.0101061911319365,0.046174460673948,0.0141052201863554,0.0114715778696104,0.064762687273106,0.00316215916661852,0.0892946116060988,0.0261702869252213,0.0029027111695147,0.0324729449492394,0.0568723550018784,0.0350741358973936,0.00417230662640908,0.014795376300078,0.0471808458489759,0.00313360749432299,0.0492818968024438,0.0201328065866443,0.0290751626369989,0.0219765797493862,0.0209016965297547,0.0105171263211756,0.00461979587963342
2017,0.00358401798666489,0.000333154850871723,0.0937715263387861,0.0179729508947264,0.0350622999695582,0.0134727492622253,0.00537158318215104,0.00744651170752727,0.00809604404151447,0.00698545877254468,0.00897711493687718,0.0718435903905031,0.00951560096614321,0.015253106619588,0.00463882080289283,0.026233307800354,0.0131728874387972,0.0103933447680357,0.00486549470250587,0.05810616856452,0.0296820517254492,0.0818269035098311,0.00540720625914776,0.0322547404006373,0.0249939669648547,0.0137803919604096,0.0187594363019829,0.0188500592472642,0.0185244623335522,0.0114856409084318,0.00519089143374685,0.0227247093257476,0.0171581558851118,0.0522445957630393,0.021207563175141,0.125103124646448,0.0354496812134092,0.0205646876285923,0.0189241839585394,0.0107718133618767
