"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75"
1990,0.00145526993747052,0.000361709808540837,0.00297850109975425,0.0124750089988334,0.0139701499007866,0.00578389148961315,0.00838385842912957,0.0489281175981536,0.149103482895368,0.00443526217806324,0.00919927673876357,0.0403971954044854,0.00218542894148394,0.0556841154288422,0.00149165400466389,0.00748763221929405,0.00624574789368318,0.00580718710239273,0.00319419068293459,0.00186908400703407,0.00797089564334511,0.0445012147968966,0.0164436667020876,0.0103466377454517,0.0110508682118377,0.000453333139115009,0.00460239197224387,0.01072832388041,0.0238177868638098,0.0826716131207117,0.00212569187951337,0.00350774733096622,0.0055823020707421,0.00917839342544424,0.0115907007384675,0.00316950449318811,0.00916875001651204,0.0032268800297338,0.0107091495063619,0.0181540357582141,0.00875965061368814,0.00718829903619552,0.00222140084472885,0.014094042202086,0.00872065492341995,0.0495825873208999,0.000677640228103338,0.00651083189915042,0.0122302400297403,0.0267561721904549,0.0146748244927751,0.00356363591371921,0.00271046628283218,0.00182087357810838,0.0232129841624749,0.000651188215433679,0.0031052451432466,0.00660268189838397,0.0068947399079426,0.00591521900240777,0.00357510282469239,0.00179082421081099,0.00559435414224783,0.00265804169272314,0.00154338144587063,0.00923059673693878,0.00767244515733406,0.00796629267508851,0.038111591817252,0.00549696148347004,0.00740745540317939,0.00515191517014505,0.0154256617945666,0.0110780886562973,0.000967256819249
1991,0.00280054439584279,0.000412107650229467,0.0139767681290238,0.0283775521996497,0.00687560711708529,0.0162486196436995,0.00627200443530809,0.0312165176668993,0.0891105769307514,0.00613997471782735,0.0131445695837971,0.0364569380296441,0.00394879121814222,0.0334049249522584,0.0016295815424663,0.00323722759289115,0.00851044595179023,0.00458326126444994,0.00997717029913859,0.00604957066831174,0.0152385562132962,0.0129494732715439,0.00183853047495912,0.00622033431518462,0.0199229866223414,0.0012983672397822,0.00187468186613151,0.0101540614629419,0.0372429155962687,0.00580546601253249,0.000907762365026001,0.00398091519719003,0.0129456569331044,0.0067215641550243,0.0380923667260508,0.00648272037289363,0.0283137618928749,0.0281996385029234,0.00913900704277831,0.0260747439472549,0.0060748808089579,0.00542148781656615,0.00300302412440195,0.0357856108189688,0.00695032003503723,0.0539140317551971,0.0015894504053148,0.0209749500412903,0.00657339567271771,0.0170187798338596,0.0121183921870078,0.0111342155181968,0.00235495651348401,0.00255629751819081,0.0397518657373734,0.000321750051537901,0.00503910975044929,0.00504228683677723,0.00398738317432769,0.00290409477054281,0.00768042414031958,0.00467438977609274,0.00416950357820962,0.00656148458701294,0.00220414265387267,0.00847167936483596,0.00968275795402804,0.019922057426561,0.028848215758744,0.00582934265770667,0.00903397743012982,0.0154159280569316,0.012608193545036,0.0254063121077028,0.00119904339330825
1992,0.00256845480930414,0.000555962978142626,0.0171521223874776,0.0307980913169728,0.0136101800097237,0.00609557481741766,0.00236757443325404,0.0332813145037197,0.0160549208507975,0.00398513013833077,0.0125020073232307,0.0301339354400068,0.00318161125401802,0.0501274561076569,0.00079549418763125,0.0103649660510198,0.00403712113683894,0.00288985031722182,0.0119975952756741,0.0110296940426955,0.0198111964696082,0.0251689680713331,0.00395170917742126,0.0317437149188775,0.0444919885654374,0.00088683485407619,0.00240436548788414,0.0223747964217031,0.0237862987719122,0.00540831844157281,0.00172354367336299,0.00381350546948897,0.0150819941916056,0.00828085974411808,0.0262012918153051,0.00852222706154222,0.0359291653529628,0.0187493213745976,0.0104383571058076,0.0307919938564537,0.0044879253505028,0.0124914468165321,0.00727176388523417,0.010867128787979,0.0186093662326277,0.0403276471756526,0.00262347195622421,0.00843248783419771,0.0184286376559204,0.0113080306877307,0.0471531108934239,0.00252110254807318,0.000479746987480561,0.00441040107670553,0.0341578727127672,0.00163086941541868,0.00462833298645974,0.00763730088527169,0.00245911873674005,0.00667927371243004,0.0131984267171195,0.00468001573260406,0.00831676158697592,0.00435882274536674,0.00163882198549064,0.00579696103799208,0.0114655816337162,0.00318549688853681,0.0283774674075212,0.00407027947134141,0.00942549920830672,0.0117058498743497,0.0109750183350452,0.0321672068908929,0.000943245941163652
1993,0.00104167764189331,0.00029965791688474,0.0105213522883803,0.0243515799195154,0.0152232749570642,0.0410506349246137,0.00216944008050803,0.0442356579048269,0.0310543992731651,0.00374906333642958,0.0173693236650296,0.0162739698854763,0.00365334812138117,0.0442266187484993,0.00227402170212194,0.00816801597511549,0.00774833697611934,0.00290708856277029,0.00530850422413283,0.00611817972536852,0.00815541322220658,0.0500415704805125,0.00223268298158328,0.0323516272651656,0.0164557087309749,0.0014882288852821,0.00129446509924968,0.0195273109214487,0.0294131346705242,0.0270567008553053,0.0132336157417297,0.00134156802360257,0.00935545784621309,0.0164420043336904,0.0290839401424786,0.00486934567860469,0.0190943180271364,0.00680866256507502,0.00722039546811877,0.0267383912464655,0.0046782597262,0.00573008240541701,0.000775781162925736,0.0272136760433305,0.0246136126259228,0.0174699222319441,0.00251995738839145,0.0064844277559901,0.0102026747131307,0.00357058890555139,0.0118298817085928,0.00190893392882091,0.00148907192148975,0.00454104730557851,0.0353193693568824,0.000836415636493689,0.00312158302061472,0.00713893064113739,0.00368377145041168,0.0050686008259823,0.00142670088387467,0.000959843396321643,0.0261077337901476,0.00258085650389379,0.00136840625708835,0.00350667225684112,0.00558578709302205,0.0840742793096746,0.026109188110306,0.0101492725126618,0.00362825433396019,0.0079769498276098,0.0256163026102723,0.0120125388957115,0.000751937449143104
1994,0.00436165561847465,0.00035495358847602,0.00906059123068118,0.0386435485869328,0.0103015408124639,0.00687968668460621,0.0014133646638291,0.0100035528801299,0.0495173024475701,0.00260013992417954,0.00965591126572174,0.0113175445092887,0.00859694157358244,0.0209306954451702,0.00495908586063288,0.0198098085562035,0.00507302349352143,0.00275820572694535,0.0111738321118336,0.00151903611195749,0.00576794988235533,0.035791842919608,0.00167593941691236,0.0186251794438523,0.0166061914553124,0.00481803777009784,0.00170430309061014,0.0262147162614375,0.0349389105069138,0.129068826624089,0.000512741493942442,0.00143835687037869,0.0136085603964103,0.00754608348594187,0.00883555147555406,0.00882025021715587,0.0268128118646512,0.0224643696556859,0.00557717342346881,0.0307750086531063,0.00208545165067466,0.0209783383690895,0.00147284228065695,0.0288592565029607,0.0125230815286599,0.0540093647862439,0.00151484213863936,0.00372989862402466,0.0358745277766347,0.015035306048891,0.0127905604880161,0.00555539585682725,0.000752138106706118,0.00428265858534288,0.037792537979668,0.000350585702513761,0.00359051138299776,0.00376467489753343,0.00235705685942755,0.00172545436331488,0.000698163510560639,0.0016537460215768,0.00507569078050381,0.00368115983210843,0.00604195492400807,0.00274437652285382,0.0132678254452197,0.00501905982782497,0.041927575837108,0.00870628071025872,0.00734185365534352,0.00210020442838754,0.0127723328890437,0.00847271377556892,0.000919351911125486
1995,0.00296423896893929,0.000310300002164659,0.0195558439807094,0.0285672941853527,0.00956726105484083,0.0792759968812732,0.00448478186519595,0.00606904547510535,0.0219169979722232,0.00416294182991002,0.00827362818724512,0.0291767973608003,0.00298435192343175,0.021525263562663,0.00194273964205215,0.0282380292836673,0.00814206826544116,0.00394114955029293,0.00390560842328693,0.00692534784469205,0.012728859105641,0.0607887357007771,0.0120066672396604,0.00471071622091754,0.0102530698435861,0.00422765432302357,0.00753260858867688,0.0298168592058062,0.042653789596646,0.0142675609623094,0.00622558067904016,0.00141001046496237,0.0176236660358345,0.00648384449842542,0.00959383013889211,0.025864568277826,0.0484702464443165,0.00530329975919787,0.00593523874861244,0.0245849491161272,0.00441140870398071,0.0328884435324119,0.00433343208266807,0.0059037539026913,0.0113707989292352,0.018529662870539,0.00132149820619724,0.00253454874116834,0.0144094514774269,0.0180527200419635,0.0137357906920623,0.00199600666811995,0.000889017156328875,0.00388224040308161,0.0701992262146643,0.000282200137133032,0.00719492188060781,0.00879385423691453,0.00327564992480732,0.00109274904740493,0.00144774127119418,0.0142536900147662,0.00373042620141826,0.0142884035844393,0.00142620419822694,0.00365018950393028,0.00674395460573937,0.00607978649173931,0.0406618741666113,0.0034958830900784,0.00979822564559947,0.0064905368859371,0.0066912508983252,0.0131072134350328,0.000625803947989133
1996,0.00224139678805429,0.000283333320739352,0.0341371158311876,0.0143122243453816,0.0072565975552886,0.165009070523503,0.00434034927798674,0.012535847314502,0.0134372050885367,0.00452272082376274,0.00671845999404091,0.0225147612738228,0.00780297506833827,0.0179489381470827,0.0012305910696316,0.00623222098384705,0.0061989186367749,0.0031353059425234,0.015465352298543,0.00455032722091512,0.0139041453517417,0.0283599722626669,0.00577294136297389,0.00722681938562546,0.0242559118243157,0.000642672686176333,0.000976009709598954,0.0238168561413965,0.0616822115107096,0.00452982199091776,0.00219350082783951,0.000951474310266807,0.0283361975131101,0.00341052706328697,0.0190176221129063,0.0242514739739395,0.0289877917603235,0.00466339051120626,0.00667968102763609,0.0299539176348419,0.00571699071005414,0.0181758309838546,0.00396319079680626,0.00864951616896286,0.0109695058599459,0.0159043345576717,0.00192692686895856,0.00340743428643623,0.0121428385871651,0.0259376594967035,0.0100495290594994,0.00401067222604711,0.00118310463971044,0.00209379828166298,0.0670596895486171,0.000231587267105374,0.00998395365153218,0.0054690184731769,0.00123976287846308,0.000965223423982031,0.00531781370643803,0.00124370745626569,0.00221381711921344,0.0101612548126286,0.00170468079979644,0.00298556028065737,0.00859772912208293,0.00352965769117892,0.0351404864353039,0.00442885311971649,0.011311619251915,0.00834993585542166,0.00481152362954486,0.0208271207382002,0.00080902174933863
1997,0.00196373768323001,0.000442319469996402,0.0806540223630405,0.0104975380907953,0.0104864962813556,0.00955484811608263,0.00260444531809009,0.00481136717057997,0.0174680849097294,0.0044982093114681,0.010974135017296,0.0440497395116253,0.0119225944695753,0.0202367432652286,0.000971257629567676,0.00850516305929096,0.00520205249807138,0.00223709203091481,0.0287848558343114,0.00398567184765309,0.00938882214990317,0.047303052263661,0.00312698854175517,0.0106383076152315,0.012599991956813,0.00121024244707253,0.00120563248464304,0.022451359408844,0.0300656110652996,0.0290139961180751,0.00635180161905672,0.0031229480766193,0.0185621359180897,0.00968151313068359,0.0277835887987442,0.0138248511256735,0.0188123269958271,0.0378159995090575,0.00641694587928874,0.0218593872877442,0.00209187036029196,0.00585656732091841,0.0044796254352963,0.00690061211020459,0.0133291394785778,0.0331455848650392,0.00471464175516851,0.00425847974594206,0.00865127283802798,0.0271657005555282,0.013744778828149,0.0057299922361419,0.00122395021588949,0.00240195237234746,0.0649841788868149,0.000260699840866751,0.00347396188782854,0.00693592125801892,0.00145831364196315,0.00703190394173559,0.00242564457740436,0.0141794791148672,0.00571137610332409,0.0133150003790968,0.00343754878762749,0.00549672751903466,0.00574116902606115,0.0318704512169214,0.0378315683784156,0.00609789790797289,0.0185489150039411,0.00617187903282043,0.00537035003285901,0.0143055065701876,0.000571462504730208
1998,0.00183211519056048,0.000345030012477816,0.0399782368244765,0.0193383807195606,0.00371633776711828,0.0600948119067371,0.00266111794475272,0.0130482312586807,0.0271123398449419,0.0032269548184015,0.0118635175526195,0.0108814624842496,0.00339001645916414,0.0371936862398082,0.00402932961439616,0.00654928277124564,0.0155208864095968,0.00560041466554475,0.0112296894647793,0.0510169454417444,0.00994543433475689,0.0168762501362208,0.00462557321781646,0.00712867825447727,0.0140302262057789,0.00875921221449363,0.00104282610099214,0.0364486550318451,0.0294329317422982,0.0496491330510622,0.00072199061654126,0.0030824251202416,0.0201815077042815,0.0226009133645557,0.0149357763010165,0.00888387754897568,0.0140971940298954,0.00210187710462801,0.00852296568567091,0.0128114152576207,0.00885292822229648,0.00764014348598798,0.00196672488337428,0.0144469064173105,0.0166756693922353,0.0373414665001174,0.00214205491662752,0.00643024657636332,0.0128950372637962,0.0221881406689239,0.016262494757635,0.00595353803462159,0.00176511589886554,0.00528813256692144,0.0350287117648852,0.00027019122000934,0.00206674877364426,0.0148978539274398,0.00462345677577457,0.00162748621935684,0.00491317603601657,0.00191065996443569,0.00709219141614648,0.00593095244060682,0.00457471310097987,0.0267525585263962,0.00775924705098746,0.0244936576089814,0.0441861620679846,0.00380031645651951,0.00710859842457975,0.0116680159911718,0.00721408285056374,0.00926280002881896,0.000462169355599698
1999,0.00107417535401752,0.000344540340671701,0.034287821410963,0.00714510270352325,0.00791122509081515,0.0298899982909636,0.00136248436256292,0.0186717258258765,0.0321440892731567,0.00252540069300231,0.00836117677470505,0.0163647093840012,0.0060102399221145,0.0335002270652127,0.00190514902813129,0.0141785514426071,0.00748833548031357,0.00537342038792846,0.0224908153980993,0.00601395139972653,0.00978992385852438,0.0143315330342391,0.0145802203768859,0.0124239596400559,0.00909069231931716,0.000991184927030981,0.00161472457960069,0.026491452984018,0.0286948686543698,0.194500302540058,0.00175586637794296,0.00385981265971602,0.0175398208170171,0.0145309530574161,0.0124537404678692,0.00782990571105547,0.0123586203076951,0.00406465414052654,0.00637046829740377,0.0140289835837842,0.00361005652129278,0.004688647660763,0.00390165413925862,0.0173172768285363,0.0164605982009342,0.0188735260634912,0.00639707321714908,0.00515835625337497,0.0106770225295592,0.0421332261133649,0.00864118084636147,0.00509646497247034,0.00307567345148755,0.0133587370393786,0.031883730126819,0.000296444212304937,0.0045122230360751,0.0204893490956368,0.00229439144645565,0.00224227193411734,0.00265442029872145,0.0109702239751633,0.00526736040397532,0.00632803412631759,0.00192366454032011,0.00537367859742147,0.00615095202639542,0.00950082596799755,0.0372254140389581,0.00597663538870129,0.00394534956587118,0.00605888742747909,0.0056987669386959,0.00688751439934325,0.000585540652889733
