"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75"
1990,0.000615132775974418,0.000851071621733245,0.00993349120277968,0.0347294210658662,0.00638172711421097,0.010434376868929,0.00895126075280271,0.00732703482830928,0.0149729183252946,0.0100809355916682,0.0153138970645943,0.0476816635878844,0.0105145978686321,0.00291380394463894,0.00276286845306139,0.00478065396831019,0.0140799014369719,0.0173802564764031,0.00728204865495442,0.00947817010478142,0.00482333948390083,0.00637264785628091,0.0142559886131008,0.0130484348502435,0.029692096577868,0.0109102531845339,0.0168596838690658,0.00823235870570783,0.0432314943509741,0.0299787367693628,0.0183748245632136,0.00990879100193356,0.0148883969752208,0.00925604085283716,0.0199926446425193,0.0136514788087167,0.017796991262833,0.0184642858152392,0.0226682143645793,0.0113646544363924,0.013425274589063,0.0091502811748457,0.0169840905510792,0.0356154486547747,0.0210320299518798,0.010148272704967,0.00789442677364893,0.0159238860032034,0.00496572198570856,0.0111505037325409,0.00808968579305649,0.00381745216938467,0.0391833584266655,0.00134646860811064,0.000652738868627294,0.000344475256957828,0.0354655641805814,0.00238751472519813,0.0102453296942589,0.00263732749073176,0.017575034400804,0.0114422378071568,0.0152326665845083,0.0335055311181447,0.00531578929034725,0.0149750039297853,0.00660860266362929,0.0045661079312567,0.00993455540970364,0.0163329031327634,0.00667223892715314,0.00687687145170703,0.0124332921069987,0.0154643802860907,0.00236834493234345
1991,0.000528140249673984,0.000936909978820445,0.0222752134439566,0.0377228170035236,0.00750565109419783,0.0106118374249941,0.00278656046464584,0.0127008121974978,0.0150616481758385,0.0162971374239061,0.0181697475374693,0.0408005488081402,0.0106953595240566,0.00449790946439175,0.00742898920384824,0.00468772243954059,0.0157284647557958,0.0121894291932822,0.00657279460073667,0.0138303625357341,0.00272670495387847,0.00960988489728451,0.0105992463523986,0.00504439889344317,0.0291603062428166,0.00859335120331798,0.00240013968293967,0.00561662953700062,0.0469049331170261,0.0492554054063471,0.00830185223010341,0.00414266744775337,0.0184488271597025,0.00707874357871366,0.0189942209777531,0.0135545908903157,0.0246255296223355,0.0144533315593074,0.0406372295534037,0.0127713222253222,0.0146618339646081,0.00947236127481781,0.00697341348158778,0.0359213343584673,0.0224711849032322,0.0140274020733692,0.00353469007818527,0.0170015394405248,0.00791477206749012,0.0154278527328901,0.00891693865455095,0.00285471376110379,0.0410527057534628,0.00374281060886269,0.000876535742237243,0.00117516706029289,0.0225740048498606,0.00209719968132096,0.00851268196185409,0.00366465344923589,0.0185930067924554,0.011078868146395,0.00649157256877006,0.0262137355456206,0.00339097001720023,0.00859231252810943,0.00741041474261222,0.0101727341687433,0.01131490995841,0.00405842270615979,0.00667250407941634,0.00490542124440737,0.0187008796709146,0.0158279716565037,0.00975510922511395
1992,0.000567706831261094,0.000569817914614673,0.0147809811298635,0.0275825569552539,0.00455776771932995,0.0119091224157746,0.00953369033468029,0.00187207522679621,0.0110117730198768,0.00658857067908293,0.0112141247638523,0.0180133947795592,0.0150067422524897,0.00284289479253133,0.00549521765929837,0.00443618645241884,0.0122112047084531,0.00904997075504009,0.00935251208037343,0.0144505499020105,0.00805315611633487,0.0102257307669045,0.0116027769055583,0.00653403371461464,0.0234415622575064,0.00972902439123864,0.00281365216584439,0.0154448498663272,0.0761874228549861,0.027969890042826,0.0158017059619421,0.0108228911285382,0.0229266688509506,0.00963767191646406,0.02090058950939,0.0117027166619108,0.0446646066763862,0.0344575650196675,0.0206488285207263,0.0258447684271862,0.011566324859047,0.0197235715638502,0.00917554633026242,0.0168849991567052,0.0139695127507571,0.00909593063812258,0.00448541736020376,0.01390270855551,0.00788506934589094,0.00749583198544599,0.00824646211336159,0.0118878640976045,0.021861433722823,0.00179793862876993,0.000891113731949692,0.000347076405250795,0.0225226194057434,0.000891771430717622,0.00592364237006104,0.00229381723682534,0.018921588109426,0.0137342152409265,0.00999188246476429,0.0385900885262613,0.00977833109282816,0.0130232298185079,0.00778711156942628,0.00875766695565479,0.0106352497236217,0.00846828706859093,0.00907276851356832,0.012070172430302,0.0219315922482541,0.0226926320047212,0.00323956041638038
1993,0.00038946178778925,0.000637250227333996,0.0114645216803951,0.0306949994219863,0.00642258887334391,0.0177392576478166,0.00440733580647575,0.00215223692164772,0.0125154421950647,0.0102771375611822,0.0172346143859565,0.0456123216865532,0.0212807170189388,0.00785031342078036,0.00349553386495405,0.00553801093332829,0.0284488857422133,0.0141868206204576,0.0210853363155877,0.00924518630705504,0.00254179098818658,0.010100208210586,0.00732253770159983,0.0119922601551358,0.0328165975812017,0.0118704370606057,0.00283125070729,0.0142948235436922,0.0470128427644399,0.0260374797108316,0.00929974355249748,0.00537335896734608,0.0168732632889343,0.00788637689493624,0.0176246109670236,0.00996877297113666,0.0277889303816082,0.0166586614781934,0.0222716757280348,0.0248799849038208,0.00839627327341295,0.0170273371989074,0.00577380332793691,0.0205619393731461,0.0231819046273038,0.0138752929474506,0.00987905232315514,0.0187713529992732,0.00964111731189098,0.00947980406847244,0.00891168809761496,0.00209410360893506,0.0223241663519377,0.00176879783364707,0.000878567106536114,0.000270339643878419,0.0297164645211767,0.00177395423589287,0.0039135217129031,0.00295533689359103,0.00916778217027067,0.00776446901967342,0.0140946698728521,0.0325155316248134,0.00488910852757414,0.0058745250364011,0.00413384868526093,0.0289913221642493,0.0103844064730813,0.00321104173233118,0.00786324991028058,0.00925425970719295,0.0267413419817434,0.0249530346579633,0.00284301100328844
1994,0.000551045132637256,0.00049380668545493,0.0233468445041124,0.0160230012740796,0.00692320661120744,0.018571384760502,0.00912407114604984,0.00553273051252244,0.0189261841110951,0.011745400301364,0.0286859025592629,0.0130160602927653,0.0193219701166763,0.00349089363715842,0.00747171532156718,0.0117906269256536,0.0244623061473061,0.014082480630967,0.0032744228556352,0.0180605335129877,0.000967597121270097,0.0104454469713618,0.00831059724470592,0.00608339327565343,0.0615062900220978,0.00368957440780875,0.00170803306037568,0.0103781072458755,0.0505358396168653,0.0376064106180086,0.01152462666669,0.00379348661452797,0.0148027607661416,0.0114846173223336,0.0161885452479474,0.00484490967361261,0.0296271350569257,0.0202467713646915,0.0235416085356804,0.017885794199743,0.00651783600171794,0.0175358297741728,0.016317320074009,0.024744344071429,0.0190718573901608,0.0154263911936697,0.00440510253877647,0.0139832458533644,0.00896989409560497,0.0121359522735985,0.00653726203434846,0.00504938458724645,0.0229615992755667,0.00385704427395175,0.000648012346852148,0.000651274456741153,0.0176802490039637,0.00226772369050365,0.00841634938508612,0.00304863362787148,0.0136699588932511,0.0110978401936074,0.0302550629626286,0.0291320230522146,0.00256529317816852,0.0137476572400386,0.00458100924847112,0.0108554055680293,0.00901255008050625,0.00651128062663504,0.00491934829198106,0.00910442985106442,0.0120635952610771,0.0260150651285592,0.00617804240381084
1995,0.0008769437407281,0.000845675147605118,0.0143697491620961,0.0250925619493751,0.007340021555621,0.021212456924278,0.00397785532879487,0.00413768480981179,0.0107369133445784,0.0124682328726888,0.0269034437133529,0.0278376166367091,0.0115994070170904,0.00627028701241643,0.00295370739625651,0.00817174281713319,0.0153554795946925,0.0118304785351495,0.00619096580031098,0.015225897637938,0.00158627476276823,0.0140897172923509,0.00960964596348258,0.00751710065916825,0.0341597913769729,0.0025070669747541,0.00769026906706996,0.0138040294345325,0.0472903581451679,0.0409760980311915,0.00915035343459656,0.00294967303265468,0.0170318130255793,0.00721891888245088,0.0148507904118546,0.00711351614899539,0.0559218230811602,0.0312085321042661,0.0184389247046547,0.0179779436736257,0.0100661023448783,0.0210646616361312,0.0135122334464515,0.0280218333937262,0.0150106774127007,0.0130598638614822,0.00275338604389915,0.00869863838724396,0.00624021985787351,0.0115934629887397,0.00813606904299166,0.00591067161796322,0.0253242156755744,0.00172198000872776,0.00132003487766065,0.000395353535525841,0.0435709059245025,0.00157916493029937,0.00889063405577071,0.00365125610340109,0.0138101818753985,0.0060371298137983,0.0111607303020915,0.0290488101291138,0.00563312759468443,0.00714867362641527,0.0148722198559745,0.0109221017121186,0.0125368036954044,0.00726327736844517,0.013665612472326,0.00616899099975493,0.011874006283254,0.0200372013223423,0.00481000659941122
1996,0.00075239496204313,0.000765442832395535,0.0185994627700887,0.0308384427310235,0.00441000865141782,0.0265592100791479,0.00836001364572144,0.00433805853821701,0.0110996675356049,0.011034405704128,0.0103472562316427,0.0153021387751362,0.00635088781779884,0.00554295648396635,0.00338142030108956,0.00942094016319926,0.016310994062379,0.0070585904628403,0.00302355216318538,0.0230168136574987,0.00597180565174402,0.00916562902415179,0.0088648288046043,0.00596868263990651,0.0313642286065216,0.0126702369700092,0.00365961583024589,0.00933838527840823,0.0631280547448512,0.018958131334803,0.00489210444982212,0.00429347435848538,0.0151147285993022,0.00951350869727142,0.019655116632643,0.0297798235370637,0.0606672252953674,0.0392280192193446,0.0153974023056961,0.0293575076982281,0.00804263062344955,0.0156152475886306,0.00973593561669583,0.0136616118877367,0.0152838875957834,0.0236757629224553,0.00461700426156392,0.010919891932322,0.00768995159513566,0.0125728693292713,0.0100419088042511,0.00446822903516973,0.0261692888468324,0.00491134541733049,0.00112286053129947,0.000288250829003266,0.0294031547977612,0.00141780394650447,0.00427380639823367,0.00267851561654212,0.0105248848334378,0.00846381341282622,0.00912742502780128,0.0393038860857338,0.00499681032387102,0.00839003209700051,0.0070921535366544,0.00609112509718163,0.0105295842966998,0.00789309096124628,0.0111902699228817,0.00802830932264307,0.0152135952025352,0.027387809594201,0.00567608546232036
1997,0.000754106487912158,0.000604178546734812,0.0126526879613249,0.0274276052163253,0.00427905101648525,0.0269171755589996,0.00571377948279179,0.00259845411824723,0.00631670008773579,0.0080235446212354,0.0212470207197897,0.0218079560429339,0.0124639489419016,0.00347388651357409,0.00215309871075239,0.00511564590323276,0.0154712623962029,0.0133955589637147,0.00880597898522693,0.0158981337177521,0.00104455113617421,0.00973181937688801,0.00845060913170989,0.00976002044354383,0.0633606594923271,0.00734965176942768,0.00713296335879857,0.00778250564890299,0.058202828744614,0.027136725257314,0.0101436380512768,0.00288092493744999,0.0207441767490784,0.00717719049150392,0.00719043868093415,0.00784185552575194,0.0425255302347129,0.0178647762560732,0.0142284582784837,0.0225816834299069,0.00723933531062229,0.0163499929612219,0.0136504395608559,0.014298930129779,0.019531252697308,0.00670685706338196,0.00669185417670443,0.0100354119852551,0.00620112311536139,0.0176149400383543,0.00395409995017319,0.00636373465104871,0.0340140789424534,0.00654030899593966,0.000660546800992507,0.000927758208452554,0.0280362261793185,0.00124332932271457,0.0166904909062669,0.00389179454995795,0.010162727346373,0.00719269715304899,0.0118726069635462,0.0397954061045562,0.0049289581851338,0.00896021766691974,0.00686558559500451,0.0197828126201873,0.00939754892350254,0.012223154362181,0.00637146651406427,0.0112828705422328,0.0286895311564199,0.0288265955244244,0.00475453480849755
1998,0.000674213808660563,0.000586587135616043,0.010984916605971,0.0292954291389377,0.00392976601042536,0.0217908493762619,0.00571279925072901,0.00554055501252154,0.0113129671489805,0.00770861170765664,0.016879651384878,0.014384983467588,0.0171805725964146,0.0060714591238209,0.0015887235949591,0.0050618131181291,0.0194468484475841,0.0103756342011762,0.00316164089857613,0.0160652432298115,0.000876393360143687,0.0120460562541794,0.00869030925719521,0.00926485044790309,0.0536819542420626,0.00500113679224633,0.00642213326177865,0.0129888548324371,0.0553301645527975,0.0298215554766555,0.0132502159384866,0.00360205816064828,0.0211391936066418,0.0118167048968654,0.0185959460114845,0.0119313585615474,0.0355785175746139,0.0380901382683537,0.0129206206940638,0.0178873859841917,0.0108921165497767,0.0174345753232923,0.0115777311717886,0.0247593722753157,0.0163621674542732,0.00921389003082028,0.00526930721901141,0.0141481922689042,0.00834189984467326,0.0154805516176976,0.00633490894578792,0.00603919044340347,0.0176871248685895,0.00959417753478247,0.000673229330089401,0.000497584344018346,0.0287626880353936,0.00134410240857803,0.00943070525058809,0.00337911528307576,0.0150332341027741,0.012807151607853,0.0131250904188737,0.0381059720770126,0.00906902822492793,0.0134553327716203,0.00900871341346205,0.0051902229223474,0.00931961972908928,0.0047964733833163,0.00995834329928219,0.0132538519659361,0.0155728916667576,0.0237225790535173,0.00367005173037653
1999,0.000839754884708798,0.0006552841628132,0.0203806340614886,0.0284277887889019,0.00421998984821163,0.0189054370856723,0.00755506303986229,0.00434510602184241,0.0109267506165028,0.0076320186213132,0.0198572641908394,0.0137090078916251,0.0131950270419507,0.00459658576132542,0.00207210787850031,0.00556484502710905,0.0156095963154197,0.0115972500875814,0.00876018532715281,0.020545411859275,0.00937949057217869,0.0123341248669455,0.0109753515715365,0.00859679725195736,0.0423940128385108,0.00467100123065466,0.0128031412368958,0.010029138458291,0.0540763310928669,0.0232952394251221,0.00516487202636223,0.00396566436605379,0.0217159515461129,0.0148450800252132,0.0195541545898751,0.0071768858551377,0.0417987113534298,0.0338148696485137,0.00931332917574407,0.0160465297980525,0.00992227146935866,0.0160787643158678,0.0139206677377375,0.0126351322898942,0.0147964779762198,0.0127050881385342,0.0096043680149766,0.0143321849363072,0.00620908367571781,0.0138503504569236,0.00928168304847424,0.00362633899734403,0.0177787984972554,0.0214109719618214,0.000996454812104608,0.000319141605396254,0.0309140783483678,0.00139688013795362,0.0106186544273748,0.00278127418011231,0.0122444977803514,0.00988154222096923,0.0142542957879501,0.0448546054789528,0.00733117645273955,0.00875650247166518,0.00992751349197752,0.0148808129137486,0.0113376859286034,0.00892105608490975,0.00809151870410138,0.0068427193698637,0.0109665369562243,0.0226323237900655,0.00455276209858538
