"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
1990,0.00858089019935791,0.000616938966968887,0.0113212342011531,0.0499244141666596,0.00396608953303354,0.0200405178181868,0.0156422753130421,0.0103564711362729,0.0130080270077977,0.0165116065618491,0.0233158067080538,0.0521672809107545,0.0174641376482717,0.0183994972475166,0.0242516350556583,0.0138699920554943,0.0159707808794556,0.0354646197959483,0.0103700600118176,0.0117103768025642,0.00755283176183896,0.0362832285131257,0.0111055672253658,0.0252925592004292,0.0359239969282115,0.0333869481075962,0.0431840835261554,0.0103187670041108,0.0519652349549806,0.0569105831047991,0.023291079282404,0.010661686599535,0.0441719986652854,0.00261366688843276,0.0265318866335693,0.0173655627612288,0.0258394430024287,0.0247014655329222,0.0302072620113918,0.0154902639630391,0.0185944359860276,0.0126669638571521,0.0194124890305243,0.0345332514707448,0.00904209196884452
1991,0.00823044881207144,0.000547758313949857,0.025916614606184,0.0476563266912782,0.00441087044014369,0.0215273007484078,0.00578035348403857,0.0164373017670583,0.0204089359198916,0.0220316442118603,0.0239540586374284,0.0487600451716948,0.0142018524228896,0.0231719946596,0.0254911403377594,0.0165975303539687,0.0175916455184782,0.0263186957425008,0.00817526850155673,0.0183080605689899,0.00484449005626896,0.0318772921620541,0.00943871461310376,0.0145485195938376,0.03726003820079,0.0300714235566931,0.0116291862816741,0.00711800130125669,0.0573785213103165,0.0758217041459319,0.0111673878520842,0.0111928283656859,0.0302578224117243,0.00513569780047219,0.0220009684822655,0.0270131879871361,0.0303107661595253,0.0280412980537156,0.0348147693487614,0.0195817050517387,0.0184784913726789,0.0119280517323085,0.0133042894392303,0.0495432345216002,0.0117237632893959
1992,0.010261277300789,0.000464487712366024,0.018552372785848,0.0387638735294234,0.00362872883643983,0.0316918519348221,0.0211696585545007,0.00333438898987424,0.0147145381620763,0.0109203497639884,0.01186066297532,0.0208729192098798,0.0181792528599491,0.0188627193351735,0.0204316221510721,0.0132111976536317,0.0127688623586065,0.0261985799844159,0.0177104740746936,0.0172313162688961,0.00973370142489707,0.0410261791863809,0.00925566046016169,0.015033870968805,0.0321685350423764,0.0236168942278899,0.0195299217824918,0.0213685057730509,0.0941381685549576,0.0431500907038116,0.0252403360168827,0.00977849533527065,0.0417952405151283,0.00364629119350923,0.0217966300573077,0.0172388237154958,0.0416670403782094,0.0490107783112683,0.0307046489436128,0.0289455297707788,0.0161376614560868,0.0245374826366557,0.016347078141861,0.0239028016232319,0.00940049933811167
1993,0.00520158985526077,0.00038460229775066,0.0133441396998895,0.0414913513701221,0.00522959970267817,0.0390352899464609,0.00615061649273051,0.00627933785477994,0.0156890740299358,0.0157666533779163,0.0133181590169401,0.0521341391555743,0.0313453084184655,0.0162348295668325,0.0197091358339283,0.0126245739409018,0.0302683289965168,0.0251091592499765,0.0262387842185955,0.0158006738407646,0.00484776670476537,0.0381261313443912,0.0121444619557195,0.0281132864009683,0.0413722129096181,0.0244327390105042,0.0142559354461896,0.0230701002253492,0.0591553496838213,0.0501777109476466,0.0152099224873712,0.013032826506319,0.0313458009481913,0.002357917779612,0.019876526405572,0.01141985073768,0.0307418699725128,0.0248565046923953,0.0230942192562274,0.029158993595061,0.0147649623340132,0.021677211350949,0.0114589643390922,0.0529450185391764,0.0110083695608333
1994,0.00521312949255181,0.000365177478007483,0.0290204412547419,0.0291381123504691,0.00560374898111359,0.0351885589313948,0.0156022514324422,0.00654859907557912,0.018917239132965,0.0160450621078926,0.0171700171425399,0.0143957663308096,0.020065629900192,0.0129817817141694,0.0260175803849836,0.0211706271113072,0.0259761792503909,0.0281710783652953,0.00419839359787445,0.0231097275902645,0.00154550730442697,0.0314756455834804,0.00720690718635843,0.0139838846065022,0.0705517400759106,0.0225289377861604,0.0113140553601623,0.0208727127331749,0.0617891833389251,0.0731401058520916,0.0182974701117036,0.012138244409982,0.0398566348475011,0.00594359809928533,0.0221870684551794,0.00887018588441687,0.0307460831232897,0.0239025925408578,0.0197563461323401,0.0206809399566285,0.0101421941571454,0.0239804841557205,0.0248186840863655,0.0612901142199878,0.00808157836741911
1995,0.0170827818929324,0.000569529257407008,0.0175995078654271,0.0387457468727356,0.00321601305263177,0.034270599025773,0.00900585809480537,0.00454918446062941,0.0146280328929669,0.0174069608029066,0.0213574872801469,0.0321692970524238,0.0139284211306197,0.0171790139191243,0.020561400640692,0.0190114556864374,0.0174795298400455,0.0220306629851287,0.010541519321859,0.017837488865625,0.00265493574286206,0.0333515699395968,0.00714698388801764,0.0294995445557944,0.0441558652114166,0.0136690699293293,0.0302979269365605,0.0119772249775374,0.0619138527754987,0.0625777494436862,0.0122943321908209,0.0118793250716325,0.0374610482887973,0.00218422154317102,0.0168192997955464,0.0117144989886932,0.0665284822891084,0.0387186206722996,0.0147994538538546,0.0193938049165592,0.0155910447097272,0.0278518231735657,0.0223589156175499,0.0472821218204013,0.00870779272765586
1996,0.00891427691611659,0.000536398408932784,0.0230910075044184,0.0445508344835073,0.00304119067133296,0.0475516596371026,0.0145601199373826,0.00662172060771734,0.025338992785977,0.0158584357507916,0.0131256276352176,0.0184740443977164,0.00936927060725155,0.0134940504536713,0.0150901871282163,0.0185210484573323,0.0189448989151557,0.0163866320044509,0.00487398210413579,0.0267870948123741,0.00898240359332921,0.0442453673763629,0.0105795569516881,0.0155253908904399,0.0391527762645498,0.0218869622499126,0.0211748101128932,0.0107920345670358,0.0795615841781236,0.0320310418368603,0.00974259797237119,0.0179841769915649,0.0344680587809078,0.00505197125123314,0.0297392833630198,0.0361778914992212,0.0609420282244092,0.0444666461163316,0.0163234929755604,0.0339392933831938,0.0148655030259896,0.02098559580548,0.017069455739032,0.0206145699898257,0.00856603364186312
1997,0.00795358771439076,0.000483942539734673,0.0151176868225986,0.0377103360826103,0.0036239399803007,0.0508125999302949,0.0117357647535935,0.00463250909849826,0.00912233090688436,0.0125325571294832,0.032086597171141,0.0245108467702059,0.016212767670616,0.0103310977284498,0.0149919809018545,0.0201405672807498,0.0174928738133587,0.0267793317393026,0.0122261316455011,0.0211591579887945,0.00248021227643425,0.0433952538437441,0.0104078856487204,0.0207135403863315,0.0796786679544268,0.0282005368204839,0.0279268763164184,0.0119075605973536,0.0708854109601745,0.0354799090825535,0.0163333002610838,0.00587259620034619,0.0407661143916708,0.0071576962389152,0.0135636640392594,0.011960639263308,0.0472226611966395,0.0254460388205949,0.0158892405855565,0.0268064288208501,0.0114614986593812,0.022364864879538,0.0205027837269238,0.0442690066788328,0.00965100468209594
1998,0.0111193013080685,0.000401082485988275,0.0138785741869302,0.0371216761688317,0.00261867243591317,0.0403803485308957,0.0128944099508243,0.00844082342565537,0.0137742086215583,0.0125841394742792,0.0209204382626937,0.0158438281493556,0.0218701057917796,0.0175731542734203,0.0195716683823344,0.020330390236214,0.0214421836430832,0.0224417208978431,0.00742682348530909,0.0211257494471928,0.00202061416471834,0.0414980027455468,0.0103781163245127,0.0212801477860633,0.0606177238547553,0.0151237416692589,0.0179593079386767,0.0166648613646479,0.0686516744913511,0.0462904723004887,0.0234591204613235,0.00785497001436573,0.044788086860518,0.0121534988796573,0.0261695768561658,0.0150587690459713,0.0417540602577707,0.0507610085332855,0.0164251362103132,0.0195422687098565,0.0179007124748695,0.0237564080513699,0.0197425288264997,0.0294737958974565,0.00891609712238651
1999,0.0113523135828129,0.000554699832155662,0.0260235944721815,0.0390434003093185,0.00316617963260554,0.0351442415000376,0.0129093165165755,0.0055420745768343,0.0182351469594588,0.0123726417365665,0.0167374284817066,0.015817684110005,0.0199743661453791,0.0157333465985519,0.0125421295590097,0.016187199397417,0.018292790646257,0.0225961112442157,0.0136779058929781,0.024276697264636,0.0109902037453512,0.0477504981102508,0.00823354912451979,0.0195613406962589,0.0502013950464048,0.0152829976033252,0.028179488033117,0.0127214573480225,0.0690412217026223,0.0348886423740086,0.00872189488543729,0.012152365939278,0.0435109019046217,0.0320769736941775,0.0234046311474582,0.0101286667354428,0.0506430718535348,0.045242516898391,0.0114472394277946,0.0199376132529551,0.0168544752778237,0.0217098637891764,0.0191914777568382,0.0395792138038229,0.00836903139066386
2000,0.0135061459810852,0.000581120111306195,0.0188012966933289,0.0346820709151162,0.00749673803385467,0.0299480524961131,0.00812005074942894,0.00595710737314286,0.0138192972922527,0.0171580808592347,0.0139805462474171,0.0237787623345163,0.0283798910840997,0.0119270536259395,0.0164944777856931,0.0212171375067532,0.0165151317614219,0.0232069909204156,0.0211139822113478,0.0187537168797277,0.00820319094795902,0.0493091965529214,0.014974087207659,0.017696838070164,0.029395285885783,0.0198521215418319,0.0275865065971071,0.0229443885945032,0.072726252539292,0.0332999445226423,0.0137022859522012,0.0122875529359725,0.0327548412008219,0.0241970741512005,0.0222703380034959,0.0207112013404487,0.0455321634053658,0.0175883405281867,0.0154410989098351,0.0398191649471301,0.0105845457698533,0.0210392029985983,0.01966658167883,0.054940675695443,0.00803946916055871
2001,0.0077887171231759,0.000500601601398039,0.0102584867768033,0.0345162371811664,0.00528399297312792,0.0194116273032025,0.0158168526819428,0.00531218064980347,0.0227424210247041,0.0354475096831456,0.0172826085024042,0.0190343978023424,0.0306703300347212,0.0200780792053255,0.0223271158566213,0.0117929753400617,0.0214792135226578,0.0190757831855995,0.0132542938226307,0.0312969207579111,0.00660428771503866,0.0399116106174695,0.00979141410497367,0.0168619145402722,0.0422691402849186,0.0170349735774192,0.0329515982506332,0.019923076691882,0.0703851496812785,0.0436383171187911,0.00975165858681587,0.00879126381152078,0.0391254949726267,0.011948697152715,0.0259769033235744,0.0077404915904765,0.0428283104926056,0.0453556620670107,0.0178554343664886,0.0151746131130914,0.0127702831558754,0.0219887094475923,0.0227055747942127,0.0470281289633875,0.00821694655058441
2002,0.00767335016160296,0.000583771538169528,0.0227691361002315,0.0446471382732845,0.00353228746217022,0.0306329367927942,0.00569407005715465,0.00768140030588446,0.0137904802961219,0.0228597687569659,0.0138682688652294,0.0154269112085201,0.0262203745063505,0.00860103577630761,0.0131752486724492,0.0130940740097848,0.0263943862664615,0.0190902755464096,0.0277742982770788,0.0230205966263286,0.00187536900805855,0.0445060668413063,0.0132358939120982,0.0240681715118242,0.0512943382439952,0.0323376989976586,0.0270773475033184,0.0198143309298646,0.0859758455668119,0.0353305547811593,0.00781828735909126,0.00849285228074857,0.0313116107625791,0.0044930060366821,0.0243214981339701,0.0149029204109726,0.0495211498452681,0.0404686236393025,0.0183780454658316,0.0144437519049314,0.0153485944506306,0.0243914936620831,0.0182231354050383,0.0362491384387518,0.00959046540872375
2003,0.00797921473046011,0.000535133300808858,0.00965722451438114,0.0283826436612663,0.00467857693821562,0.0263621422234289,0.0125086731533532,0.0184178133087225,0.0149731613417115,0.0141010780407285,0.0123833894280166,0.0443169549999556,0.0103944804752512,0.0268309446919814,0.0097406765331296,0.0301833849341433,0.026517157859659,0.0177122530613412,0.0112616596574643,0.0138549776085715,0.00553682555769927,0.0482775391510836,0.0148768961410361,0.022505908942702,0.0437721726613265,0.0292057799474077,0.0145434653710907,0.0186220058788657,0.064813103515255,0.043104759389774,0.0132010504467147,0.0131987848223015,0.0375734046628941,0.0178733830499681,0.0110758398995036,0.0302858637342603,0.0417584478219933,0.0318735953107566,0.0223886140592083,0.0243288459064625,0.0155695483841504,0.0203303731714811,0.026098769814016,0.0405249043523228,0.00786857754513575
2004,0.00706761561062775,0.000657494843772998,0.0207356805744458,0.031602942760753,0.00299744790077389,0.0252646590881325,0.0289840855015237,0.0163011960677288,0.0346880257103941,0.00986336263632901,0.0164356498121102,0.0262831983244441,0.0119057178512004,0.0154450642084844,0.0248964427472133,0.025576397227198,0.019685273695638,0.0191076774314509,0.0164744755503334,0.0116813836919092,0.00749685893361742,0.0408937400387156,0.0090404918244547,0.0232613894676707,0.0410100471121236,0.0326014675139313,0.0429387772538348,0.0202131473606967,0.0777795480060409,0.0246268812558618,0.0102592127123248,0.00805445512523744,0.0593665380631228,0.0106650129425282,0.0235817386297177,0.0150598727340459,0.0260430333896612,0.0317939642750952,0.0125163380877176,0.0226351355003152,0.0147254168540684,0.0149133142126086,0.0252815317507383,0.0306732035524733,0.00891509216893458
2005,0.0103875060813339,0.000628953317854562,0.0124216325357756,0.0268907428945557,0.00447851188043723,0.0266945166490381,0.0231940083546971,0.00895663412821868,0.0138123851435978,0.0186960156229255,0.0139995362279513,0.0326568441939734,0.0173151151172611,0.0404173091502979,0.0196357988352981,0.0276964991983391,0.0166784876749875,0.013698106309353,0.0112879465560537,0.0181570192249471,0.0035163861306419,0.0406229304175351,0.0229083067625774,0.0135758584638376,0.0381733374096718,0.0636556659437116,0.0329981568750554,0.0189168066613494,0.0623641663347792,0.041470587450963,0.00928120895456804,0.00713582335951878,0.0461609911484474,0.0125185108017891,0.0180711636939147,0.0129786377540384,0.0418157575067217,0.0350557162045111,0.0129674108983077,0.0146772500820201,0.0198059681506012,0.0205893227014638,0.0223372557574672,0.0204084364827554,0.0102907749568566
2006,0.0113938288644473,0.000704439837574881,0.0158332166300199,0.0386806572807034,0.00377540632001264,0.0451188250386958,0.0126511326421306,0.00473659700920567,0.0170497287169952,0.0131072590055041,0.0110646697596128,0.0267971556173913,0.0127639765617366,0.0163609840519709,0.0140740243436059,0.0264348183667088,0.0247422808767317,0.0197225465652875,0.00670274341888058,0.0151295258284435,0.00488693157321107,0.0522558437309266,0.0141787380927651,0.0157686334592669,0.040319997795437,0.0482534282269905,0.0199309378552008,0.0242722874814757,0.0727418041886451,0.0181845908441263,0.00477262376746377,0.0107416441247924,0.0364742408468107,0.0076027699985303,0.017494931658686,0.0229622708723559,0.0736892667432921,0.0564580571314195,0.0108836481664122,0.0203106202656433,0.014086077914493,0.0181435176315524,0.0191489355516078,0.0315421211876237,0.00805226415561266
2007,0.0128028350475699,0.000637918136347044,0.014875134814313,0.042423300677902,0.00365868992695992,0.0203367493647024,0.00812835189890662,0.00478158492811979,0.0201191070305895,0.0127301664270044,0.0122563635276495,0.0322469751796966,0.0158950320515567,0.0162260635583661,0.0165217216777916,0.0204629987719798,0.0217572923624844,0.0166722631503284,0.0178943935663788,0.0116765944879681,0.00903071362215991,0.0512955987209779,0.0120456837108699,0.018372473417936,0.0445259823500173,0.0290585989217636,0.0260657554253265,0.022735425859335,0.0626507702475389,0.0176764670387301,0.00771527275286956,0.0151141233663314,0.0396059353725941,0.0106523526748192,0.0141789216695497,0.0317426030212409,0.0846698227424657,0.0484691850498254,0.0139056581383529,0.0257949318230148,0.0221173316522472,0.0165270480935155,0.0202609779209109,0.0256746739832071,0.00801015583778593
2008,0.0112954384857366,0.000665841411833102,0.0149324319542098,0.0427586047964394,0.006613313499552,0.0208093644320356,0.0167389566936074,0.00869226646972022,0.0149178832642679,0.0110841964464273,0.0228323746583276,0.022478300987912,0.0140870189801694,0.0105931508613954,0.0186610469313521,0.0230036712733183,0.020771390221108,0.0198642332975345,0.0108307546654281,0.017450512331829,0.0151838008678112,0.0546406130695836,0.0144978660314766,0.016130812481955,0.0459404208212832,0.0353418314101249,0.0246126998092887,0.0216085412839672,0.0439714469463998,0.0258687184044315,0.00509485487220674,0.0113252553176355,0.042725172517698,0.0148932809796005,0.0164266033224895,0.034068901239069,0.0526591753130874,0.029143407857435,0.0173297182385232,0.0452897694160993,0.0273027615086423,0.0168800269738021,0.0217360744339772,0.0292205359395646,0.00902695928164451
2009,0.014162723487238,0.000563281867949489,0.0176281064613844,0.0407560757870345,0.0118307731477467,0.0177223327892703,0.0115156003913714,0.00594258053674999,0.0178030691836421,0.0072309901722334,0.0142084167348497,0.024298363603025,0.0132724050537352,0.0174466809194195,0.0141654880690647,0.0254770207350147,0.014153328233418,0.0227994326442038,0.0107674975755173,0.00634953828772219,0.0038925592995792,0.0645465630244253,0.0170032786220926,0.0158479623583303,0.0806497895863948,0.0326070191926308,0.0250692353873035,0.0170657873670561,0.0368933249395354,0.0310118094922525,0.00634519114262924,0.0209661617604857,0.0521275497988068,0.0118166253110892,0.016811699267157,0.0290478163731028,0.0374077786967584,0.0333612572196645,0.0143295478460804,0.0405605698073988,0.0303336576797939,0.0188369551685671,0.0203157327262712,0.0268522690507424,0.0082061532012615
2010,0.0115572686242003,0.000696299088277756,0.0222507510425143,0.0325451006579857,0.00435571018556676,0.023091527381192,0.0229414633918395,0.0119032979970317,0.0208168074245226,0.0139249779746674,0.0241644972827515,0.0293524525805486,0.014291761638127,0.0114135600608608,0.0212236391043571,0.0221316690220137,0.0285303808161356,0.0182690769178711,0.0168021449300604,0.0190821711558998,0.00483930074135239,0.0519311276281934,0.0108037962842293,0.0174816280320269,0.0450225753050953,0.0402675365977635,0.0281382368003707,0.0185115849747156,0.0464025631998544,0.0270776641411052,0.00826682921671024,0.0128417779820301,0.0405283110262211,0.0130063770702978,0.0232174995052376,0.0182832938452143,0.0501599095558322,0.0425907576268843,0.0127344007788518,0.0184924534175814,0.0294182221479168,0.0128522163150077,0.023692730518267,0.0238349002953635,0.0102597497174543
2011,0.0150277913260351,0.000772995069709915,0.0102624740375852,0.0458663966806041,0.00571942089696679,0.0117120295625016,0.0623438412228852,0.00784253063092536,0.0209734020387586,0.0200304963064063,0.0289851038494222,0.0425573968322689,0.0166905679402445,0.0100774795195198,0.0119652804490454,0.0249279987609778,0.0224575916603761,0.0234167854918795,0.00948215889578172,0.0144841721072473,0.00869301817974724,0.0501972622218497,0.00925272055342598,0.014419201177933,0.0415745178989662,0.0246358617957524,0.0265764507526387,0.0229037079449315,0.0531332676708405,0.0234082462376146,0.00631019934598783,0.0129571151957195,0.0312461628096515,0.0141950772026732,0.0137450074247266,0.033175016103394,0.0541935271840953,0.0304506512784334,0.0118433066009106,0.0219449574340411,0.0273666306064493,0.0153635954245502,0.016420873583337,0.0211737985767269,0.00922391351646212
2012,0.0119785192044082,0.000697472350292017,0.0155848955677328,0.0445531601143421,0.00583825536909926,0.0221523734374455,0.0388990291647845,0.00592709872623848,0.01118658244157,0.0161323903857324,0.0187185113448596,0.0441026368546953,0.00781558036115111,0.00976274697912656,0.0219067969571323,0.0180779648807406,0.0152500817692665,0.0207256943081407,0.0130284805663814,0.0174721030258419,0.0180394073143808,0.0502717172318195,0.0142096848622271,0.0171631815427158,0.0358956394013005,0.0301286049236802,0.0292706883894835,0.0235644818566828,0.0482671789543823,0.0155159636482251,0.0108507610689657,0.0137145464008839,0.0358955201076101,0.0131443492212566,0.0113091498803657,0.0491977879431671,0.0675739896997368,0.0297628500092954,0.00957699534575337,0.0236253942787371,0.0200097843107009,0.0163806022412499,0.0229686436653438,0.022050316870466,0.0118023870225888
2013,0.0116342959687545,0.000896885369890507,0.0166479393608443,0.039839393559059,0.00778226951318343,0.0364353570111428,0.0212623133012218,0.00781620172937494,0.0119892130610605,0.0354902138244019,0.029454164429851,0.0247541474219584,0.0169710382482298,0.0148726374616337,0.0155932296047128,0.011442547735913,0.0248579250886893,0.0223185741200437,0.00806399729962446,0.0142535323678163,0.0183396705109563,0.0492188386082206,0.00904243301074144,0.0247674954081557,0.0355182018082117,0.0217028897674567,0.0419404061532127,0.0331805965477788,0.0536661994904545,0.0150436622119157,0.0092843626178174,0.0155889946196791,0.0368492823503331,0.0144106067294142,0.0146284814943062,0.0255767020320692,0.0597208301049519,0.0232952969535762,0.0108484272168728,0.0214760792814163,0.0162608006726758,0.0220874180170753,0.0265929632834869,0.0193070747159203,0.00927640991589508
