"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65"
1990,0.00258655898558757,0.000412864935441317,0.00712957840206929,0.012757763860469,0.0178763940394377,0.00695432028570053,0.00927513400458011,0.0507373480648751,0.168201561340543,0.00421313449517403,0.0121884687091129,0.0456083380232241,0.00207334469496464,0.0610732280377335,0.00134124267006371,0.00810580838743072,0.00673303697910842,0.00710221845814957,0.00106553007250233,0.00612995084553323,0.00713801615178189,0.0413698630963752,0.018752008466586,0.0115873406755715,0.0138719672144636,0.00591571021388658,0.00463694865986678,0.0120685648386816,0.0165437591470169,0.0891572653400741,0.00392603387778494,0.0105148765177743,0.00504708957739748,0.00997485453903582,0.0139594281747501,0.00334178583402828,0.0125979633802034,0.00405376608352964,0.0114138882517578,0.0179133284412433,0.00898937027215471,0.00841392231175763,0.00275615029725656,0.0100002642907854,0.0131480360560576,0.0200127956522396,0.000671250165741337,0.0067829837689941,0.0127328917970745,0.0290139242155386,0.0171436259773891,0.00401905961368155,0.0053055119952879,0.00300997765443038,0.0414113242742745,0.000822393295117267,0.0226385924315641,0.00779837696998237,0.0124645051586528,0.00561245727388128,0.00371593118090197,0.00763333379168916,0.00632097981202623,0.00183893726830153,0.00239312070170935
1991,0.00464768382343821,0.000525451111312798,0.0246252712549409,0.034474230469074,0.00875413793241034,0.0184792419564815,0.00660457249018481,0.0335021718515083,0.106900661080582,0.00474888126283456,0.0233472518838884,0.0400760887723033,0.00398871278253713,0.0384681617109671,0.00181834450059203,0.00413610665643505,0.0102321214324713,0.00520830988260763,0.00157278650860161,0.0100582322607467,0.0156110302488702,0.0117229533651765,0.00272788733060364,0.00679064527903004,0.0337932434776442,0.0113150341939111,0.00192997553248091,0.0107752151206345,0.0322231620336752,0.00551839984414972,0.00810709472794071,0.00923933441458369,0.00790870704377593,0.00846701956813501,0.041943747499486,0.00497616429538179,0.0328879400163079,0.0297814864702185,0.0112253217853176,0.0213839739525145,0.00677111913518424,0.0119363769944113,0.00426399597311357,0.0214299619309547,0.00909090884185157,0.0201302744359098,0.00143369566718611,0.0245847044711884,0.00692705993637131,0.0228317751617941,0.012618707782407,0.0232604228139809,0.00847671745622373,0.00373502100470564,0.0452113689598012,0.000389461365795805,0.0457736158795604,0.00700832271196501,0.00707377701952075,0.00253491237454726,0.00830350325191729,0.00370784418951488,0.00616918178952734,0.00367016618829532,0.00217034884051716
1992,0.00361751080611668,0.000607668685428367,0.0295305189612826,0.0332641364170729,0.0177087599218321,0.00718201827131219,0.00236967613441521,0.0386371331256061,0.0204538736265609,0.00308887136887368,0.0110373283997468,0.0317339213182099,0.00320657053104097,0.0629843638293144,0.000961257657069616,0.0109618039296109,0.00425887815578761,0.00435973251036935,0.00255135665668717,0.0167734875140952,0.0186646720841907,0.0192485643853054,0.00577115044268534,0.0387454260787661,0.0617155302944861,0.00556497116865129,0.00159013597164018,0.0233617043905717,0.0208130303804239,0.0087974862316913,0.00720172204574927,0.00504842780814841,0.011834508531809,0.00835109525339517,0.0295634323439882,0.00504834113997954,0.0342278362653992,0.0200589084914106,0.0127670679168253,0.028844185194988,0.00542534110075341,0.0258588686197396,0.00896464851087018,0.00369471107852694,0.0221040848303824,0.0166035753923974,0.00200753205221613,0.010597726014126,0.019147839586345,0.0174531899573855,0.0558805013749761,0.00411528369428178,0.00077910987097556,0.00469250309368994,0.042640472754191,0.00156232746215809,0.0403117021613085,0.00630465859610505,0.00374875600649044,0.00602149756855665,0.0137332445403693,0.00355032805704243,0.00747537446272853,0.00247403531424649,0.00234562365960049
1993,0.00180064513026382,0.000383755070807783,0.0182029733020011,0.034165240716883,0.0191891905917089,0.0451157104603244,0.00284469758036599,0.0463240370562906,0.0373475134478439,0.00354652135143934,0.0135094951964164,0.0173671164650056,0.00355130032960864,0.0470384062823903,0.00583560077276413,0.00824755417393164,0.00864243362366605,0.00336088116585678,0.00130951678024867,0.0130375582988209,0.0109118491359423,0.0457908645865512,0.00348181219265834,0.0369094978469207,0.0289456303263351,0.0375740776498923,0.00324966499803303,0.0215148833247875,0.0249182836695721,0.0301765323830349,0.0106791207627108,0.00121768446432581,0.00899183354019433,0.0159393023456573,0.0311358182057108,0.00245420206017359,0.0187480422277825,0.00570734004540511,0.00784961995384162,0.026791756747192,0.00467792722965967,0.00632786907609897,0.00108823028127897,0.0684384483809317,0.032444683957388,0.00702030790956755,0.00217069975963257,0.00808039128960111,0.0106449612554401,0.00413761319242884,0.0123523934791999,0.00247329616456834,0.00776695129257368,0.00822413770832022,0.0387858574310053,0.000994118576578259,0.0260890139054698,0.007291631478523,0.00549153930066959,0.00526938609404268,0.00142281016847415,0.00123047936535899,0.0298655319702507,0.0016266256490834,0.00227713082049494
1994,0.00834963796807288,0.000420558282853332,0.0154756468037375,0.0428491628333625,0.0133897303592501,0.00850913446422566,0.00145546169527476,0.0111346770541552,0.058271661547339,0.00202226953507533,0.0122887944550252,0.0121293903844663,0.0089597989085552,0.0257547948837669,0.00531745456940649,0.0195898691660946,0.00570280565242737,0.00361494462003829,0.0136611513358613,0.00322894215036942,0.00640202774962266,0.035686620026059,0.00250611124189925,0.0253188143390338,0.0216203258052022,0.00992350875098647,0.00310045014918636,0.0312211948793702,0.0332733367613327,0.140602412627366,0.00127245495399538,0.00191816691280229,0.00953049311580703,0.00877857380423125,0.0110177052745795,0.0052608203481383,0.0286921635878928,0.0236211339358252,0.00545426890089876,0.0298396916658783,0.00311456243185989,0.020876423274481,0.00203679035187048,0.00868191841393946,0.0169745645954153,0.032415602394345,0.00100887261136384,0.00449352647023588,0.0390644124944841,0.0161690557512566,0.0127681146879397,0.00323042842311399,0.010585373772774,0.00469747051949134,0.0511571246166962,0.00041261879250375,0.0392325885626987,0.00371771082347057,0.00610972626072311,0.00138518476124775,0.000753001020902618,0.00212716045961866,0.00682642790501134,0.00230618969692023,0.00268898940817223
1995,0.00502123169041955,0.000386725205509358,0.0231649215080144,0.0209566865370583,0.0118079245868209,0.0890303931455234,0.006622371620143,0.0062663606052794,0.0295563619027763,0.00373438246015226,0.00838789513736506,0.0320381796127958,0.00307613152891227,0.0277621230295126,0.00230496284632756,0.0312481927682323,0.00885363476813095,0.0051455161885266,0.000699768584672622,0.0110701586555163,0.0121198058891789,0.0594789416747111,0.0132820786838877,0.00570820026415254,0.018256953236295,0.00769608184325054,0.00762122298592187,0.0340257362528905,0.0377938832910813,0.0151625165275183,0.00656376560357593,0.00155500173816208,0.0117020105968635,0.00751046085047334,0.0115539357681516,0.018698039493689,0.0500176386725896,0.00590700289056053,0.00664710120218471,0.0229117914245328,0.00590913920445813,0.0396266873711763,0.00560343725181467,0.00441901269668457,0.014746875422869,0.00548814516531367,0.00101427712288644,0.00521673541774673,0.0152723929113646,0.0185574504788657,0.0147527585031169,0.00324840505184297,0.00260319308628548,0.0058684682609535,0.0631809952237617,0.000349118396018618,0.066704523982093,0.00686244076311191,0.00401751890283449,0.00090117398599051,0.00170919491406849,0.0145485971544368,0.00466038392019284,0.0117321111667878,0.0016608723739656
1996,0.0031341161865423,0.000304042113690285,0.0522239008090887,0.0129166869402214,0.00750687769797532,0.178035173777239,0.00408098528864536,0.0133362897592962,0.0180151399200034,0.00388204502686678,0.00899682557884056,0.0235248851004228,0.00837892011756566,0.0228700071246482,0.00139190938746495,0.00704155398108484,0.00709255795569428,0.00463572705553973,0.00169100838958648,0.0113406206623216,0.0145512413576523,0.0242618382525322,0.00637195496516279,0.00825384942698808,0.0331888178487281,0.00325427635225864,0.00145158487089222,0.0246140074068997,0.0546760817396475,0.00401262282853554,0.00459362852029893,0.00153400928686359,0.0196078584835785,0.00400153459277108,0.0210763092377837,0.0161887257772546,0.0290139654317787,0.00457811061026436,0.00704499875952988,0.0352208640950678,0.00580160906165057,0.0326836489343981,0.00663669744935127,0.0108735517052709,0.0118474933716682,0.00411506520965794,0.00170669724206637,0.00427785419348098,0.0131172454542629,0.0280186954864786,0.0104383267590079,0.00808503988586283,0.00311614049761038,0.00229104543009345,0.0532127642117949,0.000930155772680623,0.0687074152384169,0.00490271178786792,0.00205811836448411,0.000882875818985033,0.00576891159297743,0.00122417964407267,0.00271023262253524,0.00679226267378718,0.0019057088743117
1997,0.00468132181019027,0.000523965938449484,0.103293297107145,0.00859327644650753,0.01142923963273,0.0122593826203575,0.00258396175399684,0.00589119226608223,0.0257809765780365,0.00421870679636378,0.00930585042706006,0.047056046220674,0.0121433468058326,0.0220364034491372,0.0012091101319516,0.00905139773439113,0.00491419646818639,0.00244289631394299,0.0138228915669481,0.0113823201298037,0.00954236713143966,0.0411111736230957,0.00362161093150657,0.0120914609723359,0.0169916789558403,0.0216346037538898,0.00201786609469705,0.0229091902493984,0.025130024447031,0.0318205920099817,0.00884462562604962,0.00343200538877002,0.0111403842636945,0.0123119327194426,0.0271366147212223,0.0111593664374689,0.0245641728893965,0.0374989554706168,0.00743629457200003,0.024069808100232,0.00350450653971344,0.0197387829648456,0.0066354449434454,0.0226432192986967,0.0149475783157085,0.0148758938318043,0.00420489775100116,0.00405770266219941,0.00905561213426087,0.0285525880463654,0.0142881112285045,0.00662906114728186,0.00353892239169756,0.00281934138600318,0.0565390654412718,0.00288672896527282,0.0647541937997173,0.00558687077026023,0.00195072551498351,0.00668396964542544,0.00307526418770645,0.0153631797571066,0.00794245369262266,0.00998508233551814,0.00265629469269123
1998,0.00314066964160705,0.000409299189689548,0.0523219114230219,0.0214822162872188,0.00420386093743481,0.0638436625856954,0.00267745295905125,0.0139386509280128,0.0317644531728588,0.00252995767258431,0.0158414894293025,0.0114538622191355,0.00335036010247095,0.0396867123625773,0.00504599745975944,0.00667769580920488,0.017013592972999,0.00701733629040294,0.00172075709654952,0.0582347623816014,0.00969588699011264,0.0166895324053962,0.00729820454609453,0.00971636510950645,0.01742140362602,0.0231460713782838,0.0026904842331863,0.0396619097492523,0.0274806605642258,0.0540867081958417,0.00188182940451654,0.021223342249347,0.0149777996576134,0.0238590636834498,0.0154237719152535,0.00507582875637278,0.0163229635943777,0.00224264796620847,0.00903447125878317,0.0110015745820228,0.0107220664735367,0.00969336503231858,0.00357818340450036,0.0132833378750915,0.0198593823257963,0.0200002267869749,0.00155859328428567,0.0109353741262317,0.0127625211348197,0.0229652284505455,0.0164213278728826,0.0119582550989886,0.0086084687803645,0.0060401352653448,0.0621541712063131,0.000438552257603669,0.0291279741849491,0.0184273069335247,0.0050012468074063,0.00188035877854118,0.0051537366919873,0.00270849278083705,0.00829476952347322,0.00514480625788228,0.0019968978787577
1999,0.0018268382945027,0.000420012027488014,0.0602849217088894,0.00937052500466719,0.00856650245569049,0.0321271374503133,0.00175757787229838,0.020041734531628,0.0359546984087684,0.00205402020161612,0.0114521049365487,0.0174161786617454,0.00596700945545874,0.0355565524552536,0.00229892845422103,0.0140003965567246,0.00789330614512658,0.00678101976019723,0.00189383499228129,0.00842325899919392,0.0101361617599843,0.0131475176458627,0.0176448229879432,0.0132024073264539,0.0116959347023316,0.00834613631658347,0.0039444809005676,0.0289522673233602,0.0265399685618206,0.200626246097755,0.00241886620790321,0.00258029854363052,0.0120975208334615,0.0160164457241834,0.0135492997502955,0.0058699157218904,0.0124089245716162,0.00410417304019658,0.00810165421318132,0.0133213819793858,0.00642231343237823,0.00482453927703925,0.00565337306169377,0.00654995906320417,0.0193810017183893,0.00734142699207862,0.00574859853731517,0.00785952413985188,0.0106434444524502,0.0418618830015601,0.00926980774427173,0.00693201699686982,0.0120461825113036,0.0155928928700362,0.049555759491631,0.000638436653646065,0.0307675262377458,0.0172346747534223,0.00332177503786747,0.00122463170017192,0.00278047821538625,0.0118279853801312,0.00576592332351366,0.00599767443500718,0.00196718839201524
2000,0.00176690192765306,0.00039244715774539,0.0566777915918239,0.00612618497580281,0.00854417857647164,0.0382227774162061,0.00536665528981916,0.0538409007778639,0.0228810971888968,0.00270379688264653,0.00700156653548929,0.0544495339876865,0.0036629072129649,0.0433651286076805,0.00118942048888296,0.018717954512157,0.00498128221726967,0.00979332700572211,0.00257069527001346,0.0107975124180111,0.00736224682159292,0.0137725968069103,0.0154699388838399,0.0130331846715851,0.0157480670412905,0.0235652626021871,0.00311439234982757,0.0270146526879873,0.0280686590823031,0.052032474289167,0.00136789170197144,0.00261381103308446,0.0144861254939191,0.0186595003146699,0.00809856934172279,0.00892730796258245,0.0313372761734805,0.00431226703060976,0.00949801783814481,0.00738533903629728,0.0146447736949008,0.0127008121820777,0.00460723169575316,0.00962245666938689,0.0480851678398499,0.00703223801895519,0.0120141397080238,0.00566394559214568,0.0172755200700789,0.0263876537510046,0.00857180053338011,0.00268861691443721,0.00681321557580664,0.0155253849522466,0.0583768239597212,0.0016037492394188,0.0259427134095149,0.0145653779443778,0.0016205967831465,0.00196172914425629,0.0210812878876175,0.00420001577813743,0.0113978429997573,0.00634153723393078,0.00235572721809469
2001,0.00141315508998776,0.000324795134383031,0.0962664699374598,0.00558648264487929,0.00584218715413385,0.00755682281874956,0.00336248723940188,0.0539350379614486,0.0154201209248324,0.00384520489266424,0.00709428697908158,0.0278499379000036,0.0178561023060474,0.0474343246086225,0.00888324733247453,0.00957293839176978,0.0115417298077447,0.00337046116300568,0.00264321369752744,0.00755926652351557,0.013099923611371,0.0150556147813909,0.0257082881497969,0.0244676717324629,0.00491168277960019,0.0113192427721235,0.00207261558389499,0.109698328489011,0.0306611090120793,0.0445581824806182,0.00681706430364966,0.00202971997867291,0.0121487000190654,0.0206013827417283,0.0121052173649292,0.0179491388287226,0.00764197688314464,0.00486460043422839,0.0121173586201226,0.0153315929973296,0.012583043248651,0.00638820862529073,0.00486118962205848,0.00684507922379638,0.0237496514808603,0.00631970863547739,0.0274712442141932,0.00580926936090155,0.0128479764663799,0.0099979468583205,0.0136966724328154,0.014626524595063,0.00754878666973751,0.0039583736566092,0.0484153469062587,0.00044320727294287,0.0221128908284492,0.0227534895842833,0.00199252971139724,0.000793808612751762,0.00170668022473306,0.00163065227235912,0.00490723754259382,0.00636780111188642,0.00165499677051498
2002,0.00196314690823,0.000331239495808108,0.0522876577920214,0.0137241174273981,0.00873275588450617,0.0104356596471129,0.00308525561348373,0.116807742989811,0.0179515845068311,0.00183997915429818,0.00726593225343238,0.0148587481827292,0.00161997116953882,0.025105677941063,0.000739210283458523,0.134592980760388,0.00607440671317027,0.00420168020626035,0.00678476715895812,0.00919352381465312,0.0157305233063953,0.0117946108501078,0.0199684717370636,0.0126528326505334,0.00689714002202628,0.0194100178371794,0.00185542110709032,0.010255342587132,0.0276312807195739,0.0635282806382612,0.00118677258131771,0.00123537308588313,0.0210165191912715,0.00751534958025986,0.00582762276921653,0.0144294094353868,0.00874263001354953,0.0212581321335174,0.0105696183853915,0.00926605386873825,0.0113637219362676,0.0131497024533227,0.00718539037730134,0.00858051390889641,0.0103277278680077,0.0112192776488065,0.00201461508023555,0.00276805777733116,0.0234092461785848,0.0413169901645721,0.0121476356869375,0.00372046459223991,0.0162518263655079,0.00652902633249815,0.0381242952917668,0.000572840346413702,0.0327554844395022,0.0104785428784305,0.0014602445440375,0.00187348510882913,0.00185065488895426,0.00233194792296699,0.00519136058690885,0.00555047047333438,0.00145903674529916
