"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50"
2010,0.0111825869531977,0.000807623839155517,0.0223786335822806,0.02974157497538,0.00448400743736506,0.0210729514459194,0.0258054083571434,0.00917841053064908,0.0099982181187942,0.0114437660748,0.027295007695623,0.0303466002452572,0.0122172845192374,0.00898674258581534,0.0143747775398565,0.0161501186703468,0.0285000427879699,0.0154981820446011,0.0168990462474268,0.0169094228523885,0.00403164493208656,0.0499892476813833,0.0112222322727384,0.0150407188255794,0.0447875653161831,0.0391839740209359,0.0271357849058761,0.0176074511152314,0.0435770206857786,0.0200488942282248,0.0076026227645523,0.00626876770773553,0.0379707298620551,0.0123844454276966,0.0204291960405362,0.0187768016063341,0.0491045424537714,0.0440077446090125,0.0111205335404146,0.018363962946457,0.0260786151928552,0.0117885307065449,0.0226992686991523,0.0227964651167656,0.0235840851908093,0.0215620446313123,0.00862423209645488,0.0170009995741868,0.00321724420501328,0.0107242271411151
2011,0.014565767084468,0.000950029766222985,0.00986407101374565,0.0413527866034281,0.00673831443198824,0.0109646480194895,0.0641516279049081,0.00892870314893732,0.00847586471591176,0.0194701840308104,0.0313014829130408,0.0427972452337667,0.0146885274863959,0.00785071656363443,0.00791206369597371,0.0142795234258785,0.0220936315779941,0.0188378382259741,0.00942933410215399,0.0121347711753936,0.00680731084315398,0.0483434537532272,0.00896318900883021,0.012684590661366,0.0409562027186526,0.0246231910828371,0.0254558705388297,0.0216210183807241,0.0506910793100476,0.0169313847534434,0.00592386626484878,0.0042716087900309,0.0301234390490962,0.0135054585306749,0.0126127096625826,0.0335528523850986,0.0535964180719519,0.0321302645880871,0.0126842652657014,0.0227326217318192,0.0261843179853998,0.0134525249951379,0.0160355974517176,0.0196503253848398,0.0228072770991971,0.0237252826034812,0.00678374857546757,0.0108583424550016,0.00309534805264638,0.0124093088859914
2012,0.0115834366004066,0.000800955937607939,0.0155776563787341,0.0414948673122088,0.0049153542280397,0.0211370357595642,0.0402192798292824,0.00600014020559106,0.00847790360767162,0.01443853306651,0.0205764345390083,0.0440269218816203,0.00671628931797192,0.00632977225806831,0.0191404854245045,0.0132273094672207,0.0152638359024049,0.0174361842739134,0.013162593497487,0.0161877830244316,0.0149585429496242,0.0483284313494411,0.0135627584316579,0.0145597110871278,0.0350132241743533,0.0291959334534447,0.0283416971025656,0.022678095632965,0.0461305458679796,0.0102481066895253,0.0100963795712978,0.0055337690680009,0.032842568992967,0.012953370078077,0.00942120405303203,0.0502179531010846,0.0666761691614289,0.0313475623638111,0.0107279049358108,0.0248851257469728,0.0187366742769837,0.0143348259072727,0.0213181786938656,0.0203961671400153,0.0280884646057418,0.0132580637753417,0.00503639119147164,0.0136512630160033,0.00229420288199793,0.00845394218789164
2013,0.0112518186816303,0.000985847773552378,0.016808170819655,0.037063118073898,0.00498725764854042,0.0356700891708098,0.0225532946735891,0.00662777431871917,0.00902489756684614,0.0349471201553792,0.0314011760771825,0.024773288122811,0.0156684119883271,0.0112590651854595,0.0114292526828519,0.00861645287390164,0.0247802207228897,0.0180515201163037,0.00804271975632216,0.0131360655878598,0.015178329883119,0.0469349748191071,0.00821276808479907,0.0221363811512585,0.0344471178935384,0.0214990482118041,0.0415091678177967,0.0309563092549042,0.0510886781691773,0.0111558130615409,0.00852540132288135,0.00530928985761203,0.0346282583163247,0.0129651274760393,0.0138843056947225,0.0277378890256364,0.0583461639623185,0.0242989717894589,0.0112338276696776,0.0225027221818606,0.0150753340155006,0.0195376687382013,0.0242080459373088,0.0181616769970987,0.029037502719663,0.0155604262545601,0.0043358558038033,0.0139854216510578,0.00257086646755532,0.0078990937751458
2014,0.0175558707955993,0.000838167667215739,0.0161413273468405,0.0319764275452382,0.00579487189336886,0.0376426991763217,0.023829047765712,0.00426174055384732,0.0122346240479518,0.0279144495106918,0.0187155152227822,0.0221040612495589,0.0095197742528878,0.0111939855808774,0.00849790402628876,0.00957496791541587,0.01694712573844,0.0238882873643524,0.0086858417005669,0.00956059053044661,0.0156225405989862,0.0554928259578061,0.0112833129702546,0.0165824375321511,0.0346525175204379,0.0151880266472931,0.0421109590888561,0.0220410997673018,0.046378775254019,0.00892154429099649,0.00926083904668643,0.0064087940368918,0.0316106947724376,0.0126966347363461,0.0162790980449623,0.0430326562041772,0.0681374136006637,0.031793229387587,0.0124222055159009,0.0312082266280674,0.0128963955047823,0.0185605992590697,0.0242493541204972,0.0205152121096543,0.0274618623504066,0.0190923446755002,0.00374551470598776,0.0140394330767001,0.00314188413025119,0.00829628858092364
2015,0.0222339297026815,0.000976709206750338,0.0149564641132196,0.0250290896406927,0.00796648356945971,0.0318066839845712,0.0174497965183606,0.00372788295232021,0.0107371163239072,0.0333176519323569,0.0173908893381788,0.023851908940153,0.00861308304797942,0.0108427601277433,0.00605035621791416,0.00844173957992394,0.0163265842978646,0.036307254238894,0.00823597113016697,0.0174176176874549,0.0678241140170945,0.0536650574826181,0.0093639311655334,0.0173352499400121,0.0222956210725761,0.00819963311048375,0.0477372045343035,0.0158857537124485,0.0339897222362065,0.00946514790470515,0.0120617225199964,0.00782388656402204,0.0325831913700558,0.0181032872614132,0.0121755492952955,0.0406023240395013,0.041678262263413,0.0328173536893901,0.0161051190126427,0.0510556972487373,0.012480526656615,0.0113393271400775,0.0185248709596578,0.0194906076372493,0.0249253963038787,0.0158698341307755,0.00325851584142831,0.0133522537138953,0.00177810777520686,0.00653275885017391
2016,0.0243285567880524,0.000948078408501743,0.0226398744474964,0.0375991684134758,0.00603438801434107,0.0169005393175195,0.0154317002902193,0.00609688231037466,0.0102419138110061,0.0161644441810956,0.0219236483169505,0.0207775113294227,0.00857339943926256,0.00985124444638703,0.0112359995105885,0.0108354486438003,0.0153869608733159,0.0201029940585106,0.0135345482802536,0.00944293802577726,0.0882096336672509,0.0574294274673617,0.00935207804581859,0.0216840009824701,0.0285188951930772,0.0101648276004939,0.050923816106719,0.017086423789044,0.0350503759753021,0.00541840143159616,0.0115467148430581,0.00563260154446356,0.0397932048554867,0.0181144640787705,0.0130154854843174,0.0289142568533693,0.0330868382002134,0.0304063168098714,0.0100356628250456,0.0417694079708009,0.0143862473399421,0.0106070017744069,0.0249035433947704,0.0244256640602977,0.0226314768618513,0.0186083214666942,0.00236586485673449,0.0159094358691029,0.00486206269171788,0.00709730905360041
2017,0.0338349325759558,0.000956507908171733,0.024439559273357,0.0472312251398249,0.00664311241810416,0.0188881432782665,0.0187394908254004,0.00668231846476142,0.0119386216978126,0.0176987069879387,0.0288074168389019,0.0280582327893039,0.00884644390977358,0.0128862024238267,0.0140545396131995,0.0134797681969656,0.0179155352663809,0.0181324476255378,0.0106018146259998,0.00579823605048396,0.0284991482011282,0.0550716535081725,0.0124400602923059,0.0258004580235755,0.0222800058817091,0.0125413407188025,0.0643416080251782,0.0171522657287774,0.0310914423813415,0.00842709373971373,0.0136315218067754,0.00516868807698194,0.0375141899189359,0.0214570041374633,0.0216351017986795,0.0243955657267881,0.0411407299131975,0.0314893291663493,0.010756640755784,0.0169927339274786,0.012375329383035,0.0111798617078451,0.023475006034562,0.0243312973170445,0.0257178275412634,0.0200908456340057,0.00288110373545619,0.0219165799778923,0.0036255821264648,0.00694672890332619
2018,0.0363243048223958,0.000843797283806036,0.0383499094798574,0.0422112744861926,0.00366193080076433,0.0164565497289233,0.022264690650463,0.00565600471125071,0.0168748965543077,0.0202251954685803,0.0255967890981656,0.00996442165467197,0.0112255487725148,0.00888950722112544,0.0136242606119825,0.00604346254407051,0.0170021367329587,0.0216041070740531,0.0213854210936531,0.0112805792169787,0.0326444005592914,0.0595992602374397,0.0114651183596443,0.0266962222710695,0.0247459297494317,0.0134820991758968,0.0491947706196958,0.0143635701940149,0.0290541315174393,0.00593978632337926,0.0131843626455799,0.00659860052309762,0.041057159698315,0.0250895146285487,0.0245812006967919,0.0226850742022082,0.0270028347834908,0.036501415361117,0.011834198373285,0.0092694666090222,0.0137306907084055,0.00926470911924553,0.0297052534172773,0.021337779969499,0.0216336133502359,0.0334903606603592,0.00352572314299786,0.02003360548639,0.00466412388438894,0.00814023572572611
2019,0.0453641924395468,0.000997518134695982,0.0217612258523751,0.0361401986775543,0.0101162456507895,0.0132175861072422,0.0238043756916988,0.00572659431147163,0.0136165828946733,0.0203421389805431,0.0249328150545422,0.0290809306998199,0.00939262411505208,0.0112382803180959,0.00886063299325138,0.0107809221544984,0.0123473985826657,0.0166801794292595,0.0168885261503585,0.0112835769351332,0.0998201285799819,0.0617524518384084,0.0160559945910187,0.0215198252111142,0.0179481146138197,0.0085882867375102,0.048140770884532,0.0116994918407159,0.0218101223477949,0.00656114421960357,0.0151431154313194,0.0088151727160732,0.0369666426442631,0.02188372157887,0.0144850197197683,0.025798401419832,0.0279641763846546,0.0254556638290706,0.0118483638720873,0.0101199029286951,0.0129200522671661,0.00817703426489596,0.0225893853076076,0.0191309010668719,0.0245729526411742,0.022792132275505,0.00230206019340238,0.0190555947797473,0.00576087175061786,0.00774995889061118
2020,0.0381547353231665,0.000868851904928383,0.0133585069982771,0.0294479139854838,0.00843476118602666,0.0163179459065916,0.0356832160425278,0.00966525724018332,0.0173872767797308,0.0151607937552052,0.0145254722950778,0.0125305226040135,0.0162669277856591,0.0115647760739815,0.00770275340560317,0.00816466210527859,0.0126935220972641,0.0155221398277759,0.00761801371062339,0.00764510030154369,0.0739728194166388,0.054067542365196,0.0152485934253815,0.0315435174728033,0.0267818297508733,0.00944338114200319,0.0416742180224337,0.0135439922237113,0.0249593721171772,0.00868136116509571,0.0227849182411536,0.00758051653625803,0.0368659982159115,0.0221374974086769,0.0118236592688939,0.022228359100481,0.0246237678948345,0.025211292256973,0.0134026107240339,0.0119166150827487,0.0157783379009106,0.00946435309694219,0.023759578133018,0.0146623632836033,0.0287950895000261,0.0202353726099479,0.00227076411128369,0.0205378267063767,0.0591734547498191,0.00811784874785123
2021,0.0401566943399832,0.000695717973730292,0.0156895096370989,0.031534651351763,0.0216386155915101,0.0149560382683596,0.0211589701808849,0.0106039903972472,0.0148252537362389,0.0147795809224422,0.0159024836790726,0.0259874693363578,0.0117445386195204,0.01546906945458,0.0087742625444891,0.00962387323707254,0.0130078881852699,0.0142141490789806,0.0117764593454892,0.0115817119886264,0.0275966392831949,0.0531098868333956,0.0215725353363833,0.0320198912507845,0.0322255055232761,0.0130200059825558,0.0392171080700861,0.014736353347889,0.0237538017765195,0.0131392918591578,0.0187642465749339,0.0103150806361329,0.0300724768275628,0.0265326839689466,0.0135506691233001,0.0341483506048057,0.0201550773988535,0.0263440186505546,0.00916754424974441,0.0110010705995637,0.0193031416707414,0.00968610076569713,0.0253428712069316,0.0190799242066094,0.0389209209132565,0.0226774428837473,0.00257144169139662,0.0153117243993245,0.0455220730438839,0.00702119345205383
2022,0.0399830677776734,0.00072590710199932,0.0156345346045264,0.0525265178305117,0.00848114521692425,0.0102833963828724,0.0222332179592426,0.0111728209013197,0.0147089513232739,0.012378953263886,0.0175256291195573,0.00851043079114047,0.0171705648586147,0.013726971590519,0.0221227015124348,0.00678684191606093,0.0160019160515075,0.0161191797196432,0.018402209115204,0.010719741680875,0.0222204892022061,0.0622512603226821,0.0234622800828954,0.0344144974883102,0.0287779689368117,0.0119437432770936,0.0565710479801522,0.0148471383993306,0.025932279403138,0.00934131424183064,0.0163160744918928,0.00821147217295173,0.039315360085087,0.0219398277160139,0.0110110712569394,0.0287201992972259,0.0226611055942717,0.0229788219422977,0.00937594279223066,0.00742948720523137,0.0151969442392961,0.00825478382026505,0.032262684460995,0.0148680643180737,0.0250571827793285,0.0238875845019313,0.00341529147074709,0.0240011480508149,0.031785322880974,0.00833491287119488
2023,0.0478413037444112,0.000662145632838802,0.0158591966571817,0.0377707319248674,0.00670189749511695,0.0176396868676195,0.0160906582356013,0.00783034798888094,0.0145424907965311,0.0108179084297024,0.0149173543074874,0.0085876467642021,0.0146630739955007,0.018189271575018,0.011255394527782,0.00990344932355689,0.0203400450540134,0.0118476914145185,0.0217194963831364,0.0192809217639728,0.0224068023084317,0.0561544501327374,0.0144656849155216,0.0350999549737714,0.0368603672308517,0.0156633050996832,0.0626969687915957,0.0143693919987439,0.0303771318944891,0.00942220253678708,0.0159441113244978,0.00910285135619776,0.0467245059793932,0.0157992711552184,0.0184846743127344,0.0208088036751796,0.0264830423465318,0.0210021482360423,0.0109428176541717,0.00663547619529465,0.0170458765657085,0.00756699764373178,0.0331602114286717,0.0161373996808114,0.0220378670690351,0.0258533434139166,0.00343267201494063,0.0300924753313216,0.0193484714558571,0.009420010396192
2024,0.0398611696676526,0.000580714333612401,0.0140645605810665,0.0518122491155808,0.00854781050868606,0.0144669177998442,0.0196491543719518,0.00664855793840666,0.0114283393519563,0.00912224434487732,0.0237455800860278,0.0194426604348896,0.0155989848030444,0.0183948209898906,0.0210891066221173,0.00834840497335736,0.0187283957414227,0.0174465027799264,0.0122112694820789,0.0133459404260528,0.0617771588558211,0.0547777988215968,0.0179732213792974,0.0348779771318245,0.0335873903875641,0.0120124649306313,0.0449625780027796,0.0151021029190757,0.0267221580545017,0.00911102700944106,0.0171408165634022,0.00762031523891447,0.0389455487777474,0.0156147507384135,0.00864194782481291,0.0274622480185517,0.0184033302304178,0.0171793053914562,0.0117424599816499,0.00834691332665002,0.016104316576559,0.00752925498928969,0.0253971612193643,0.0214673273615753,0.0269125575697805,0.0241300139143429,0.00158272390033564,0.022410768624184,0.0147934077761572,0.0131375701314193
