"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70"
2001,0.00114835115724277,0.000738249570212482,0.00867685983349793,0.0304619195364879,0.00618390770981135,0.0124639289666524,0.0107572413240471,0.00254368109937142,0.0153779951841665,0.0243787704322268,0.0221377358584713,0.0170957444062793,0.0142020474142926,0.00463858496736792,0.00295793098391507,0.00779353896129473,0.0214612222501499,0.00741675809439635,0.00987535019056362,0.0162856893405093,0.00641048411507701,0.00834597525867994,0.0110600013833545,0.00597439901274422,0.0374870178459573,0.010322553270069,0.0151766034992832,0.0150301970061046,0.0577527982903084,0.023668526987253,0.00610399726519488,0.00431741032301144,0.015496011449316,0.0122566482597544,0.0179040485776273,0.00594851270450089,0.0300467572884082,0.0328665896944679,0.0137200471673972,0.014002012530454,0.00795736113129286,0.0168223485092625,0.0155871838636111,0.0295455710023597,0.0163279975698186,0.0192452946163837,0.043142589476414,0.0242213331986476,0.00511866280899017,0.0186435960435973,0.00530766621325777,0.00510959517910918,0.0187048053234542,0.00824438771559771,0.000276255967863709,0.000728737062127829,0.0228489096434933,0.000565339851742281,0.00887217048996674,0.00511783504942179,0.0160573779409365,0.0170846471904191,0.0162515562805615,0.0364925963075062,0.00732317843906628,0.0135022417993236,0.00783791320996696,0.0146403421909331,0.0119408512042203,0.00599555551073421
2002,0.00102478392551395,0.000578576022499688,0.0183273534159507,0.0376875808873854,0.00443927100893653,0.0213879979108835,0.00436101965754303,0.00511275439428716,0.0165231811090493,0.0162099963406992,0.022583332799923,0.0135310618401063,0.0171948865963223,0.00494008524288188,0.00365181460762985,0.00498067298140604,0.0243608729841332,0.00834789596203992,0.0244922029638585,0.0143905055612796,0.00170973412205671,0.0107420893115724,0.0177707616628078,0.00773798526050361,0.0494544874709279,0.016656226791089,0.0166260514288039,0.0173770944234119,0.067235804436068,0.0192048756154635,0.00560591273914546,0.00549595681521862,0.0151403767552611,0.00633136690992978,0.0160177771766355,0.0118756091164155,0.0397385541667671,0.0360029644914897,0.0135111017261352,0.0132907083307069,0.012044967438887,0.0171923504715318,0.00865888594920266,0.0167543144786402,0.0196876450222176,0.0111554975316642,0.0177701281791764,0.0164691850230972,0.00722929852732668,0.0187715309583202,0.00605154200805448,0.00342107257457652,0.0158354823628337,0.0028439211895024,0.000264164526504872,0.000294308817637709,0.0370266404662963,0.000335300579945938,0.00655581234847044,0.00395268959964357,0.00615089461783188,0.0126297947093689,0.0201369496540091,0.0381399276346984,0.00694422269304092,0.00961032702355583,0.00679845834163641,0.0117807211189818,0.0107513975071956,0.00309128368341221
2003,0.00121405905314325,0.000554693045056917,0.00735548886292821,0.026449344079818,0.00685654414200901,0.0178648631354437,0.00949988269649633,0.0103478730883015,0.00667602509938491,0.00996584962011289,0.0189797449738871,0.0393485154639851,0.008070723816621,0.00976833001283703,0.00290340683298452,0.0248291838822472,0.024112562310008,0.00746030849155087,0.00840272291745333,0.00974215649329323,0.00617653854205083,0.0101242259428771,0.0171117645228227,0.00690134662629021,0.0396810192963479,0.0195414298647797,0.0043494830189728,0.0136175618561124,0.0530325795204564,0.0280450692299621,0.00744825031561692,0.00529927526746845,0.0145251964194626,0.013996317822331,0.0108003969230419,0.0243468298423197,0.03198629779783,0.0184354082112213,0.0271168691124457,0.0201747971753423,0.0117411253925407,0.0151468888286384,0.0187143113188555,0.0120096923541443,0.0162742784960047,0.0143476134558395,0.00584789833187576,0.0170485433541814,0.00816627413222424,0.0171081432162006,0.00785367684309117,0.0127829641248977,0.0169478832884534,0.012269293067823,0.000351200039956255,0.00307172333250553,0.0258021536861254,0.000467952411083409,0.00446192977624492,0.00510368933946525,0.0175600430265298,0.0140041224382849,0.0169698372534987,0.0443923533740358,0.00621712381432027,0.0101851751211795,0.00623920409512666,0.0200342007998217,0.0135576515750361,0.0022101183867012
2004,0.00140776879235533,0.000927009012691518,0.0177322757325021,0.0246625562653763,0.0038987259304179,0.0142007744570533,0.023081260925264,0.00687864391689641,0.0108969383477129,0.00551304234052761,0.0159643263751913,0.024660395379183,0.0101659014618463,0.00424334237031211,0.00659163247285313,0.019224928032488,0.0178453971544655,0.00792937632429376,0.013325987217749,0.00783477469957544,0.00602384526289511,0.00823513893319025,0.010618104512762,0.00658142062785246,0.0371551879237119,0.0227862870677109,0.0204399145016608,0.0161449992071923,0.0653273096387747,0.0173358948401916,0.00686983590112485,0.00498826014717171,0.0324537237534351,0.00890602882830192,0.0226632207534585,0.0131173655253471,0.0197459322535997,0.0229875395225744,0.00945746386593806,0.0194584840862127,0.0108713745745759,0.0124143460382357,0.0180701434814343,0.0190636558580891,0.0147907404412902,0.0277143107231912,0.00554218742696694,0.0132677645706278,0.00872613055379246,0.020204972834615,0.00552316612387604,0.0076536927412378,0.0268899163210198,0.00797152098015511,0.000422390165958387,0.00341656641723385,0.0293652877335588,0.000310864208299295,0.00805382373758578,0.0049709162307036,0.0165605408809978,0.0186404693374554,0.0151265592302837,0.0374096343527413,0.0116903354174179,0.0104820246791461,0.00485220099167663,0.0138140498086849,0.0119779587602588,0.00592144101702921
2005,0.00147634388583094,0.000525818514449585,0.0113501846247893,0.0225241496608503,0.00571978512053113,0.0176457418350418,0.0177274200838205,0.00349728070159145,0.00718508551232809,0.0103814477239397,0.0137993543231302,0.0289626452276845,0.011515733869876,0.0123218208332638,0.00733622231862526,0.015640226048853,0.0164764371996845,0.0043407125654743,0.00956541530752283,0.0132401805849115,0.00225158635371995,0.00769078920232622,0.0222991868346839,0.00536548060980408,0.0341656273563262,0.0522488410842526,0.0168940854948652,0.013211096992327,0.0503005169724088,0.0272980982281419,0.00651781383746414,0.00398066133999605,0.0213933355184658,0.00931575718833574,0.0143288988794903,0.0102516841232283,0.039016665536606,0.0232732267109882,0.0162478554001942,0.0123347668014201,0.015974849263901,0.0161890085174187,0.0157703387055807,0.0155793474599282,0.0135455023515525,0.0106842734903607,0.00867804437871694,0.0202100178940978,0.0123467113095015,0.0193322224276302,0.00572784918938038,0.0045302361228672,0.0225996311884811,0.00924552204148487,0.000620682747762441,0.000670058443094837,0.021770642423055,0.000477181990108318,0.00634955503427362,0.00950951069943072,0.0306831027377723,0.018968210230514,0.00848175195109148,0.0376667264557151,0.00891011248420436,0.0113516371378946,0.00771155623404486,0.0118822018365651,0.0115870070842203,0.00332852776210753
2006,0.00282005469140698,0.000575420616441367,0.0120396311572597,0.0345740989945868,0.00446885901148774,0.0342978945088629,0.00946547959985811,0.00509541379946783,0.014214091572118,0.00817671368093249,0.0182971288539925,0.0235678031814491,0.0100414547595455,0.00393395553757715,0.00176498025934312,0.0155053222113966,0.0235380002268449,0.00956214398664104,0.00513773848550285,0.0132080814376096,0.00355667277724689,0.00923641533558378,0.0164250676254197,0.00332476951153273,0.0379731095812701,0.0346295083151978,0.00651997663896037,0.0183131522010001,0.0565046549032594,0.0141411662827158,0.0032604036237467,0.00398123422743538,0.0157752647658998,0.00752190939550964,0.0157130500733257,0.0204970878160058,0.0609566001246094,0.0489613597359484,0.00687259178655745,0.0176607108182708,0.00986000454838945,0.0140758143763416,0.0104832355318698,0.0174029549049976,0.0162551258413267,0.0145561753486312,0.00620969074875513,0.0166680477644,0.00706418320902781,0.0173000756445894,0.00699597982756098,0.00368050011348634,0.0188406364183724,0.00504907647200378,0.0011604573297683,0.00041170572148731,0.0315831091262559,0.000513576353125507,0.00488667655627623,0.00508393371294618,0.0157951409482552,0.0130282905968845,0.00964109751302748,0.0452038408422785,0.00762545951993875,0.00978689177319231,0.00782641844371076,0.0148615313480383,0.0138314570520177,0.00220994030122519
2007,0.00196280525274477,0.000883861817064406,0.0127976421326929,0.0405032948020231,0.00443069509361608,0.0154133495023704,0.00559648947394012,0.00296644719026367,0.0104777822161988,0.0084738452564131,0.014190056900197,0.0285038759315377,0.0115805386171372,0.00465210605414039,0.00559909195658612,0.0110069242957246,0.0209950318474869,0.00662474442522268,0.0149238995557425,0.00967316149593466,0.00876647521582403,0.0092834990236393,0.0117685416903361,0.00560909767052011,0.0398024977905969,0.0188490337790897,0.0119228885133964,0.0182557288004754,0.0473769764995312,0.0118818393400454,0.00387517364641008,0.00459766205296398,0.0177983516522487,0.00882753946655692,0.010514659611571,0.0274153613537024,0.0689527800815901,0.0407134279354425,0.0112146297587608,0.0224033925554949,0.0167648766773134,0.0121224324566222,0.0113666452632126,0.00959883532039454,0.0159146124476087,0.019263410691248,0.00377351285525463,0.0142469762394255,0.0094606755607595,0.0174440148590604,0.00944220528186375,0.00747613444625586,0.0267090818325103,0.00770726039953549,0.00235117313099199,0.000461737811337873,0.032467146419481,0.000390754026614946,0.00378246013959154,0.00669129795192077,0.0156155611085797,0.012430386390767,0.00598416002402219,0.0450331977357966,0.0071208393227146,0.00997564248536489,0.00970412086683988,0.0170457843174479,0.0152033463282869,0.00336651735394426
2008,0.00198693789738272,0.000635662407062074,0.0126897692720176,0.035806094876392,0.00531704063812043,0.0137130990815783,0.0128554274126065,0.00627478778520288,0.00988682657437816,0.00740927159216949,0.0160800835498529,0.0200615435146248,0.00946503425090636,0.00290097434289757,0.00269469333513168,0.0115240608397698,0.0191303771157448,0.00999335093489491,0.00892357678339509,0.0131223744026148,0.0151731862593988,0.0071248378754605,0.0177348466097302,0.00478102544476941,0.0400101542186614,0.0273239175104611,0.0102786644140646,0.0152546338851896,0.0332783481488938,0.0165154790693599,0.00324004615423927,0.00662392221449193,0.0183911401370513,0.0137840740028704,0.0120993193087647,0.0281610609121365,0.0434315780545517,0.0236390299772054,0.0151566462173968,0.0400499048538899,0.0217485980041948,0.0117113221488745,0.0134334784070784,0.0140403410756885,0.0204815436091387,0.0135350234571291,0.00834882440008473,0.0121370958621674,0.012645969157901,0.0163197376773851,0.00691843878512992,0.00408540975324071,0.0338151457550821,0.00842105357731648,0.00309531209353137,0.000659468577401133,0.0277503460785464,0.00154939379319577,0.0088985893804475,0.00648121963981791,0.00944878602926139,0.0145387444796583,0.00860625025801704,0.0466106490315622,0.00795618761198047,0.0105681334385789,0.00806420343349818,0.0152670667497262,0.0169021832428928,0.00343868261614328
2009,0.00173741509457265,0.000707657072275302,0.0143181490040624,0.033872777367145,0.00673989722199917,0.010179846950381,0.00925531378211429,0.00407812483370469,0.0115608760400481,0.00428197180662905,0.0173060606137494,0.0217479268223402,0.0100447193921361,0.00284325194135683,0.00466677004751918,0.0148875679510143,0.0132382339821956,0.0147279697965605,0.00787800971671296,0.00487279147846096,0.00380418169507093,0.00804749895811532,0.0163689362462791,0.0044393662733026,0.0730440706503226,0.0237506272451073,0.00813627578353496,0.0141692657656182,0.031909471410004,0.0235517319326128,0.0045386741985669,0.00599802588693775,0.0282128378303204,0.00643661344154832,0.0149883009292206,0.0264954822298696,0.0244099171743287,0.0270807107990095,0.0113309835733475,0.0373363739921365,0.026002375762336,0.0153060672723455,0.0142038369241326,0.0083179224414812,0.0140919220928325,0.0166000774176546,0.00240367189153051,0.0105956841864216,0.0107617794715757,0.0134112057390994,0.01386302393124,0.00325597698431429,0.0187432482417867,0.0091713281174114,0.00177350933552937,0.00101019130963565,0.0369679810383293,0.00158024469496744,0.0102795415224201,0.00789878379872518,0.0183153384938759,0.0121235437008339,0.00662183150586076,0.0577900865759135,0.010877531102846,0.00908878196498901,0.00997905507523189,0.016813888679107,0.0164360956526371,0.00272079814470455
2010,0.00150851532802006,0.000521630271370159,0.0181064817670044,0.0282449001326829,0.00367996957606877,0.0150235533037414,0.0180373942656657,0.00547761639764431,0.0148722108422889,0.0091249219325959,0.0164514656441076,0.0255495452179538,0.0109968240437286,0.00378502395924879,0.00663514401994103,0.0149119255997005,0.0268387615831908,0.00949293471326078,0.013520058304533,0.0143359344148787,0.00375326520905383,0.00755363409245572,0.0127756853854482,0.00559931423535951,0.0386612280335494,0.0271847114960093,0.0115886839832983,0.0149103311705193,0.0383472582747778,0.0212315832231133,0.00600462888259544,0.00504428155467024,0.0177299815023989,0.0129971494285739,0.0156569307935416,0.0166065235790017,0.0393458437993281,0.0341647786175758,0.00866961878981857,0.0163672042263203,0.0230603027756288,0.00929106878916209,0.0164211300825578,0.0130988574477814,0.0199284847580533,0.0178127201096569,0.00548039422209709,0.0134285873595121,0.0105569368034239,0.0164318239049203,0.00798135503223379,0.00302966561271848,0.0266327495807988,0.00609449442997081,0.00145743958623603,0.00104859317518385,0.0297790245400648,0.00119780410637139,0.0126645470025824,0.00555057964137513,0.00966522025531223,0.0161237883594445,0.0107995743877249,0.0469292459522807,0.00757597013271909,0.0114544516501302,0.00928383081016017,0.0161220503575242,0.0149562627417677,0.00483559879757178
2011,0.00168312694811339,0.000643762797826694,0.00846077848090955,0.0397303282754455,0.00564155316955143,0.0072567189243826,0.0588723108278513,0.00541578361446451,0.00973000355680964,0.0157971145043654,0.0170344801002718,0.0380296988305403,0.0126435866270142,0.00402308009198372,0.00444540301565101,0.0127019433658787,0.0209399759140118,0.00972943554470836,0.00703397676064446,0.0109534984777242,0.00736233215398011,0.00528316833007434,0.00919686158846363,0.00745457634947696,0.0373283811091367,0.0191214475130981,0.0122645044409011,0.0191887524833893,0.0450721846159024,0.0174394422424369,0.00374131662544132,0.00403615887127847,0.0130894989482836,0.00934894492436122,0.010527201843502,0.0288120294987356,0.0434475929413702,0.0270095233362885,0.0107088734865226,0.0201171735357941,0.0229744814434879,0.0110484422942595,0.0122952684245081,0.0074323378933628,0.0175648287312257,0.0190227041152144,0.00479254222346524,0.00793925747897168,0.0102679324157645,0.0121402164572671,0.00849041356367758,0.00538716486541043,0.0267864494685842,0.00925416845196788,0.00212932903058385,0.000935714881555929,0.0227979811413003,0.000752652966171695,0.0149824101594698,0.00471092047054883,0.00769918522824167,0.0143668893860759,0.00810248383407139,0.0434796580374385,0.0119791233079569,0.010824830119466,0.0112334457400331,0.00683894608029416,0.0183652379492085,0.00408845917383043
